p_number_of_matches_used,direct,o_number_of_matches_used,player_id,opponent_id,tournament_name,date,p_matches,fs_diff,w1sp_diff,w2sp_diff,wrp_diff,tpw_diff,tmw_diff,aces_per_game_diff,df_per_game_diff,bp_won_diff,wsp_diff,completeness_diff,serve_adv_diff
14,0.0,1,5918,45307,Halle,18/06/2018,1,-1.5886723672352376,-0.4885086264622953,-2.7204893204064087,2.386600806381052,0.2547185343696152,0.4319533257527179,-0.5614895145891234,1.7337155387888707,2.8515304743896466,-1.6179698575873698,-0.6195026039832581,-0.5717985634026085
8,0.0,7,4311,26414,Halle,18/06/2018,1,-0.4010117990932751,-0.3826117498232738,-0.6559997045226383,0.5018870832372407,-0.18075162857560928,-0.2189922567015856,-0.22530141554695404,-0.08278573756675489,-0.3409175204337928,-0.6600716725416769,-0.4584138989213025,-0.4365576340283272
7,0.0,9,3898,4606,London,18/06/2018,1,-0.014356845741046951,-0.5329301755269286,-0.18152532507349595,0.663595947343633,0.0547119255693271,0.8306301967880273,0.23503421233608154,1.520777505933257,0.3348269384354299,-0.4872894618497791,-0.21458478338788242,-0.1959901505613293
7,0.0,13,4252,4752,Halle,18/06/2018,1,-0.460337117108183,-0.5975286974244882,-0.6209041833397234,-0.7417976319370494,-1.3556737423763354,-1.6964274802177925,-0.36410662048204245,-0.03543034053797531,1.7179602408628385,-0.8276440112207666,-1.1302080263957504,-1.138206675409027
13,0.0,14,4914,4728,London,18/06/2018,1,-0.6156225798365105,-1.11315145420153,-0.03582296690691589,-0.8562453186288751,-1.4006943558470657,-1.629638695515959,-1.7287787563419053,0.5265098024000248,0.1156038349580444,-1.0100172922909283,-1.377286669904376,-1.367894629281346
14,0.0,15,5131,5515,Halle,18/06/2018,1,1.2402718852894703,-0.6801581054357003,0.7852871239567476,1.1222776369391492,0.9480551834690186,1.5305172585161761,-1.1796503065916801,-1.4373547734629586,0.4231656168929694,0.13216054128597474,0.5907108224641572,0.6143104461742412
14,0.0,14,4894,5303,Halle,18/06/2018,1,-0.20375077333993127,0.13263658526224398,0.2541422850604842,-0.07499339643194984,0.08171721097732994,-0.66410576666146,0.3313587929450566,-0.11852268004686399,0.023605050729552393,0.16590244935713658,0.1356003662578764,0.1317658673613395
12,0.0,13,26011,11549,London,18/06/2018,1,0.8842098534598246,0.23779870860607696,-0.33043437313544743,-0.09860755265968518,0.09081408393558424,0.47038636800423456,0.4060134875105776,-0.6153849015236933,0.3457054181634616,0.1711178870104572,0.13056426539764643,0.126748476515457
10,0.0,6,4868,5058,London,18/06/2018,1,0.5475267731429615,1.2390671351397529,-0.33681148979563225,-0.015066031088751385,0.8408412589351698,1.55416599909018,1.1359050031504396,0.18859646385762432,0.37110916662972754,0.9615816616456159,0.9519049285786731,0.9445339014574937
15,1.0,15,11547,4994,Halle,18/06/2018,1,0.7327408086976058,1.281691509500129,0.3568878619775499,0.5513780533951389,1.417800683243421,1.338395067261555,0.9511942311292858,-0.36521566103420455,-0.1804974656640063,1.2968567440514505,1.5481476914407009,1.520214972324148
10,0.0,2,5442,4893,Halle,18/06/2018,1,-0.2457765762637864,-0.3132566877064443,1.4137303869954372,-0.3078164667856767,-0.08910255661791278,-0.23188762372760463,-0.7493425560439355,-0.08694064594146826,-0.2859536371590221,0.3308483470141259,0.216194160611133,0.19457529500493817
9,0.0,9,6407,6044,London,18/06/2018,1,0.16744413741460704,-0.833663427025376,-0.5497881959811182,0.21313554995282888,-0.5675240589838665,-0.2569428847057099,0.0760769610613177,0.27124748460559694,-0.3944462432801677,-0.8522717755020204,-0.7656597288629537,-0.7510738115265757
15,0.0,11,6364,5978,London,18/06/2018,1,-0.3414273846743654,0.13837502226864978,0.6162975323098189,0.7803874629922949,0.8140997122602911,0.872431105028758,-0.4342791783072341,-0.4925191411221303,-0.2990402078700185,0.32363266663150553,0.6538080964073907,0.6563568046301715
12,0.0,15,26578,6284,Halle,18/06/2018,1,-0.11428383802739396,-0.35508170928331506,0.027294089053268356,-0.9538608982716855,-0.8814092950902324,-1.7664111698489677,-0.28707131184936896,0.02619715369675481,-0.14226588217577832,-0.26434807001579513,-0.6636227041862244,-0.6724744401478607
3,0.0,5,6031,5034,Halle,18/06/2018,1,-0.11025736839559971,-0.21558950678392583,0.649971460942818,-1.103185396256585,-0.6937685880894882,0.0,-0.6965401481420397,0.3495446074132021,0.13188467039710247,0.15457925082882307,-0.26966291044723,-0.3224912705501031
12,0.0,11,5209,9719,Halle,18/06/2018,1,-0.5317856696475477,-0.09053703610533183,-1.3228208004631736,0.6995215781502956,-0.12873898785840887,-0.4930912426253782,-0.3414335392903124,0.6619833549244163,0.6618534398061214,-0.7708591209822555,-0.4846152340306863,-0.4609662407052528
8,0.0,5,5670,6012,London,18/06/2018,1,-0.6897362582807719,1.8532146596161505,1.1028542674162471,-0.3791150523398363,1.2958929879588148,1.1813018235324126,2.699966154486376,0.0009934745512072093,1.1310659564773313,1.8107563175277055,1.622616773316614,1.6275144642274846
13,0.0,12,3852,5663,London,18/06/2018,1,1.0340555704917478,0.6057442985594285,-0.5141700384964889,-2.6736869063449786,-1.602690157291671,-1.195055232530702,0.9983005358362105,-0.031562265871665454,0.497027644321814,0.43818461152886706,-0.6280979561346449,-0.7187439985586883
15,0.0,8,6219,4022,Halle,18/06/2018,1,0.11017193241245181,1.5216085696579946,0.8891918614370283,1.092413716457006,2.06814824817182,2.4737368183666493,0.5651842537391197,-0.22961489636871724,0.3612910904405143,1.584716745028963,2.047267254752888,2.038052712111265
16,0.0,18,4259,5902,Halle,18/06/2018,1,0.8738626632280831,-0.5139913699633006,0.6467602427238189,-0.6593176048431756,-0.4138379984520427,-0.4523850089934265,-0.12509947630059273,-0.9775671899815133,0.035358503313682475,0.06176372628208962,-0.20144959880077176,-0.22302084262254387
5,0.0,9,4526,11787,London,18/06/2018,1,-0.5926264247931925,-0.24302737417731002,1.198093695722066,-2.1410283573542737,-1.2487241106051792,-0.890914062039235,0.39346474828095057,-0.7154148552674636,1.027627184545633,0.2503150846859572,-0.6087405460237213,-0.6750233007145174
7,0.0,11,5044,4291,Halle,18/06/2018,1,0.7493816222082731,-0.6077843271241767,-0.6329820331572026,-0.07175214570932109,-0.5474452782823204,-1.0651340006258283,0.5178686571619424,0.8352643918853465,-0.8236044080234942,-0.5945937684990393,-0.6150453049738593,-0.6189853999169936
11,0.0,19,4180,33215,London,18/06/2018,1,0.5484961919054365,0.7520135281538941,-2.352893611907755,-0.003716879212737944,-0.3085975365836576,-1.1180890835124508,1.27957529520817,-0.39521128495934144,0.7373985660426354,-0.3735783339584945,-0.36905237982090566,-0.37107905960698234
14,0.0,20,5324,5438,Halle,18/06/2018,1,-1.0112657657424373,-0.14673172023761757,-1.495969343183696,0.32100522146115196,-0.6892137397785297,-1.4916374020701229,-0.11075833809689205,1.5029691385529236,-0.6703402238145296,-1.1484831829175552,-1.0265573835301414,-0.9975514683084329
8,0.0,1,5918,4466,Marrakech,09/04/2018,1,1.5278304684467054,-1.0338758822577154,1.4678897618954843,1.814200657467519,1.559275021112152,0.0,-0.2762279761170739,0.6246727029318682,2.401373957767467,0.29911282800344136,0.9222007701715066,1.077586597480478
6,0.0,10,6044,4546,Houston,09/04/2018,1,-0.5113598887936142,0.07342810772120321,-0.9405146417224293,-0.07270549993335136,-0.4062720534073664,-1.018869903314211,0.2390753288222316,1.3296626632029644,-0.08911380149400208,-0.4293630555986363,-0.45028795943711625,-0.45597929879094085
10,0.0,8,5438,26011,Houston,09/04/2018,1,-0.9251844025743351,-0.0486368440640096,0.15318222215329438,-0.4861559141408097,-0.47167252652137615,-0.7811524520768323,0.2556315398239563,0.19278344787823468,-0.2079450493298668,-0.16733087094902888,-0.3683630541477101,-0.3749834710750628
7,0.0,1,4544,5953,Houston,09/04/2018,1,1.0262037257131862,0.07170647841358355,1.8250172905867414,-1.0076692139642844,0.09475985551026543,0.5650076825268656,2.3245005305145474,-2.007758930925256,1.1024545745624823,1.0659112147052072,0.6137534639651843,0.6199955277783198
8,0.0,7,5801,5539,Houston,09/04/2018,1,-0.6834305477645539,0.14048421538931039,-0.18484189225891423,-0.5470478152045566,-0.507778544511157,0.7599279901247166,0.32193655468707943,-0.08060311300987655,0.3941531772592686,-0.1095513813648963,-0.3300343866164284,-0.3440771799526466
4,0.0,8,6364,4291,Marrakech,09/04/2018,1,0.6800989273074033,-0.33858095125794085,-0.06517576657152804,-0.18502036086037596,-0.24511571460689738,-1.4831451666330224,0.05591949882010323,-0.1741002012413142,-0.44186602724654844,-0.15003598009926886,-0.2251902479956324,-0.22811610471405067
5,0.0,3,3333,6387,Houston,09/04/2018,1,0.302740835784856,1.3027456586353638,1.4449391254393555,-1.4845348537113365,0.35198127124178924,0.0,0.4645761713995934,0.45885560204209463,2.0948317487684944,1.7133085686036906,0.9435816707548343,1.0547999648910704
6,0.0,5,4752,4467,Marrakech,09/04/2018,1,0.24627350407000803,0.07765694021280015,0.679611696618742,-1.0449480619250053,-0.5252648881652394,0.0,0.19135233847585018,0.02629765277491103,-0.8727765381952955,0.3990825986133431,0.015727911909111436,-0.05557688014396508
9,0.0,8,5303,5918,Marrakech,09/04/2018,1,0.3826543367055337,1.6826270953422011,0.06501131900915141,-0.7540603967214425,0.8178401013927002,0.8789008394862354,0.5423963407114124,-1.6980244023278601,-0.45239176345165477,1.4181651085765807,1.1251607929750316,1.0776651748065726
3,0.0,6,26007,6044,Houston,09/04/2018,1,-0.7244564726426113,0.6061722920438057,0.34504407889392724,-0.3698822345280351,0.11559527036864017,0.0,-0.5147681223224212,-1.0240685055815868,-1.1275103603479895,0.4329810349154433,0.26968007379632236,0.2688420711957854
10,0.0,7,5438,4544,Houston,09/04/2018,1,-2.607799905093075,-0.5151069764031317,-0.5417282077239647,0.32940571255863366,-0.7144168672861423,0.13698503202932458,-2.1244245578537924,0.8146933792007818,-1.0043610975121793,-1.2122959797654387,-1.041420954069453,-1.0570439114197765
8,0.0,5,5801,3333,Houston,09/04/2018,1,-0.9688800174636044,-1.74930542589196,-1.4039091917928679,2.3210268728841337,-0.1571940602849446,0.7599279901247166,-2.2236737504414408,-1.5606085971318049,-2.0088741615703687,-2.190584866075988,-1.0742280447873664,-1.1663842191492508
