p_fs,p_w1sp,p_w2sp,p_wrp,p_tpw,p_tmw,p_aces_per_game,p_df_per_game,p_bp_won,p_wsp,p_completeness,p_serve_adv,p_number_of_matches_used,o_fs,o_w1sp,o_w2sp,o_wrp,o_tpw,o_tmw,o_aces_per_game,o_df_per_game,o_bp_won,o_wsp,o_completeness,o_serve_adv,direct,o_number_of_matches_used,player_id,opponent_id,tournament_name,date,p_matches
0.6402877697841727,0.6741573033707865,0.39,0.734251968503937,0.6768447837150128,0.6666666666666666,0.10526315789473684,0.2631578947368421,0.5166666666666667,0.5719424460431655,0.41994986687815106,-0.11731441273398424,3,0.5779192406517617,0.763205697605368,0.5254173218840645,0.6892568587771497,0.6819840179023421,0.3470048017791423,0.562304321601228,0.3194009603558285,0.5292914455239255,0.6628397994167361,0.4568668780184555,-0.07141216908720094,,4,6058,6202,Barcelona,23/04/2018,0
0.6174906419246751,0.679876697513942,0.4750789780722434,0.7022933318202096,0.6709912866440676,0.4200543598593801,0.38426123191564904,0.15073416620637953,0.6006742558348542,0.6015396533150074,0.4224572873485703,-0.0769433998715886,17,0.611847120726689,0.7448434980011508,0.5504238750272985,0.678483053186596,0.6754560141463171,0.5607979493563474,0.4967267852593009,0.2436625203778389,0.5780511661283931,0.6693789615566185,0.45416228157580757,-0.03291437026359112,-1.0,18,4994,4914,Barcelona,23/04/2018,0
0.6554220860653324,0.6286509664234207,0.4949261429150487,0.6809090686947284,0.6488202262554641,0.3891856484434667,0.2056499337108838,0.12592012576114697,0.6567895318225805,0.5825723456976242,0.39667879335627265,,11,,,,,,,,,,,,,,0,5055,4716,Barcelona,23/04/2018,0
0.6128721862892986,0.7021810725558875,0.48892030137722037,0.6911358782852859,0.666957821288699,0.5572634308420581,0.30138545432853664,0.29217770817177474,0.5921328652999336,0.6196218964592319,0.42824292361414573,-0.07008251359196027,12,0.6445430594323346,0.727456324267854,0.5225148971775107,0.6897044100511922,0.6774065884548376,0.7346126012373013,0.5450707679539719,0.277074185693393,0.6990103154098696,0.6546084715987494,0.451486349718528,-0.036527406686536534,,5,5630,5364,Barcelona,23/04/2018,0
0.569620253164557,0.6444444444444445,0.3235294117647059,0.6944444444444444,0.6278026905829597,0.0,0.0,0.5833333333333334,0.5,0.5063291139240507,0.35161744022503516,-0.16705328520834395,1,0.6588453777192138,0.6513901758680245,0.5320107042561807,0.6733823991323946,0.6521370165445906,0.22936216960814035,0.23495019726303748,0.11026895642304632,0.6117748900675503,0.6106633173222061,0.41120992968057396,-0.08378112712223829,,11,23913,5571,Barcelona,23/04/2018,0
0.5731458296832856,0.717075506584714,0.479652879105499,0.6783096927897216,0.6571383146911827,0.280346129475767,0.38780613454087043,0.3006558790948193,0.581102493634156,0.6157306679176593,0.4176560801964376,-0.07473802154229903,13,0.5974339929201326,0.6912164710094654,0.4815200478189395,0.6904686894599583,0.6630415191077038,0.4651334255846631,0.3113578020440781,0.3697909112093334,0.5911967898875528,0.6067998192267252,0.41897627594601655,-0.07150987356299643,,16,5209,4198,Barcelona,23/04/2018,0
0.5641912434899653,0.6350502948503453,0.3665946820334867,0.6549864672353689,0.6029811720114276,0.0,0.5234310162686325,0.35353103004801484,0.49853717353415966,0.5180549880504908,0.3393190064568522,-0.16956205921883516,5,0.6189820112823374,0.7098586975800026,0.5153424995850525,0.6876170472693259,0.6706336033954647,0.5746629798599114,0.2166860919807431,0.33015868947138,0.607212872850291,0.6357445270469602,0.43714877450566486,-0.019241940188408746,,11,4887,6134,Barcelona,23/04/2018,0
,,,,,,,,,,,,0,,,,,,,,,,,,,,0,4893,5663,Australian Open,15/01/2018,0
0.6363636363636364,0.6285714285714286,0.3,0.6746031746031746,0.6243093922651933,0.0,0.25,0.5,0.6428571428571429,0.509090909090909,0.3434343434343434,,1,,,,,,,,,,,,,,0,6107,3898,Australian Open,15/01/2018,0
0.5943396226415094,0.7142857142857143,0.46511627906976744,0.6607142857142857,0.6423357664233577,0.0,0.0,0.0625,0.5625,0.6132075471698113,0.40515498652291104,-0.026032959159302593,1,0.6348314606741573,0.6991150442477876,0.46153846153846156,0.6392405063291139,0.6295546558704453,0.0,0.4642857142857143,0.10714285714285714,0.5714285714285714,0.6123595505617978,0.39144502915659224,-0.04835473515248789,,2,4252,5528,Australian Open,15/01/2018,0
0.6132075471698113,0.7076923076923077,0.43902439024390244,0.6568627450980392,0.6387096774193548,0.5,0.7777777777777778,0.2777777777777778,0.6111111111111112,0.6037735849056605,0.3965963743988162,-0.09067085953878395,2,0.5892255892255892,0.7142857142857143,0.4918032786885246,0.6944444444444444,0.6701030927835051,0.6666666666666666,0.35714285714285715,0.35714285714285715,0.6170212765957447,0.6228956228956228,0.43256640478862696,-0.03396712220241638,,3,4546,4921,Australian Open,15/01/2018,0
0.6348314606741573,0.6991150442477876,0.46153846153846156,0.6392405063291139,0.6295546558704453,0.0,0.4642857142857143,0.10714285714285714,0.5714285714285714,0.6123595505617978,0.39144502915659224,-0.08208489388264661,2,0.5892255892255892,0.7142857142857143,0.4918032786885246,0.6944444444444444,0.6701030927835051,0.6666666666666666,0.35714285714285715,0.35714285714285715,0.6170212765957447,0.6228956228956228,0.43256640478862696,-0.016344883433491053,,3,5528,4921,Australian Open,15/01/2018,0
0.588957055214724,0.8020833333333334,0.4925373134328358,0.6645161290322581,0.6680761099365751,0.5,0.6923076923076923,0.19230769230769232,0.3,0.6748466257668712,0.44844646744508215,0.06373551465576,2,0.5510204081632653,0.4444444444444444,0.5,0.6111111111111112,0.5537190082644629,0.0,0.25,0.25,0.4444444444444444,0.4693877551020408,0.2868480725623583,-0.1951283739302173,,1,5034,6030,Australian Open,15/01/2018,0
0.5485714285714286,0.8125,0.5443037974683544,0.6381578947368421,0.6576200417536534,0.5,0.4230769230769231,0.3076923076923077,0.6923076923076923,0.6914285714285715,0.4412406015037595,,2,,,,,,,,,,,,,,0,6315,5486,Davis Cup G1,02/02/2018,0
,,,,,,,,,,,,0,,,,,,,,,,,,,,0,6218,6238,Davis Cup G1,02/02/2018,0
,,,,,,,,,,,,0,,,,,,,,,,,,,,0,11777,3499,Davis Cup G1,02/02/2018,0
,,,,,,,,,,,,0,,,,,,,,,,,,,,0,22389,44525,Davis Cup G1,02/02/2018,0
,,,,,,,,,,,,0,0.6206896551724138,0.5555555555555556,0.4318181818181818,0.714,0.6489071038251366,0.0,0.15789473684210525,0.21052631578947367,0.5079365079365079,0.5086206896551724,0.3631551724137931,,,2,5693,4533,Davis Cup G1,02/02/2018,0
,,,,,,,,,,,,0,0.6206896551724138,0.5555555555555556,0.4318181818181818,0.714,0.6489071038251366,0.0,0.15789473684210525,0.21052631578947367,0.5079365079365079,0.5086206896551724,0.3631551724137931,,,2,44525,4533,Davis Cup G1,02/02/2018,0
,,,,,,,,,,,,0,,,,,,,,,,,,,,0,5601,26339,Montpellier,05/02/2018,0
0.6515151515151515,0.627906976744186,0.45652173913043476,0.6932624113475178,0.6533816425120773,0.25,0.4418604651162791,0.23255813953488372,0.46938775510204084,0.5681818181818181,0.39389909735654416,-0.1096837944664032,4,0.50390625,0.7829457364341085,0.43832020997375326,0.6778656126482213,0.6557305336832896,0.625,0.7053571428571429,0.38392857142857145,0.6370370370370371,0.6119791666666666,0.41483963274044794,-0.08128324468085113,,8,4994,5324,Montpellier,05/02/2018,0
0.5944700460829495,0.7325581395348837,0.44886363636363663,0.6959134615384613,0.6690363349131121,0.8,0.5070422535211269,0.6056338028169015,0.5,0.6175115207373273,0.4297345799361928,-0.04865162125663047,5,0.5967302452316074,0.7442922374429224,0.5270270270270268,0.6661631419939578,0.6627793974732751,0.5,0.4150943396226415,0.2641509433962264,0.6111111111111109,0.6566757493188009,0.43745318043744896,-0.03923771221966044,,4,4789,6315,Quito,05/02/2018,0
0.6079144525527713,0.7994502648050361,0.5896419426476366,0.6644971499422685,0.6825213751846643,0.7346126012373013,0.7371362071403116,0.19152196861147883,0.5850935937223821,0.7171874539529676,0.4765690191260989,0.08815519588845144,5,0.6027397260273973,0.7272727272727273,0.4482758620689656,0.6290322580645161,0.6243654822335025,0.0,0.1,0.4,0.7142857142857143,0.6164383561643836,0.38775961113566065,-0.04805879377788491,,1,11769,6134,Quito,05/02/2018,0
0.613861386138614,0.564516129032258,0.435897435897436,0.7024793388429752,0.6472303206997084,0.0,0.2941176470588235,0.2941176470588235,0.5,0.5148514851485149,0.36167253088945256,,1,,,,,,,,,,,,,,0,44669,5403,Quito,05/02/2018,0
0.5967302452316074,0.7442922374429224,0.5270270270270268,0.6661631419939578,0.6627793974732751,0.5,0.4150943396226415,0.2641509433962264,0.6111111111111109,0.6566757493188009,0.43745318043744896,-0.05004570922242646,4,0.6102208785303094,0.6681406517702969,0.5599285524836679,0.7067214585412274,0.6800696652850952,0.6854077268879922,0.29319288145339034,0.24510912192519424,0.5909545345799176,0.6259618347779637,0.4423806608654253,-0.04020130721599402,,7,6315,5070,Quito,05/02/2018,0
,,,,,,,,,,,,0,0.6027397260273973,0.7272727272727273,0.4482758620689656,0.6290322580645161,0.6243654822335025,0.0,0.1,0.4,0.7142857142857143,0.6164383561643836,0.38775961113566065,,,1,5403,6134,Quito,05/02/2018,0
0.6102208785303094,0.6681406517702969,0.5599285524836679,0.7067214585412274,0.6800696652850952,0.6854077268879922,0.29319288145339034,0.24510912192519424,0.5909545345799176,0.6259618347779637,0.4423806608654253,-0.0030704232865523817,7,0.6027397260273973,0.7272727272727273,0.4482758620689656,0.6290322580645161,0.6243654822335025,0.0,0.1,0.4,0.7142857142857143,0.6164383561643836,0.38775961113566065,-0.09028310237684378,,1,5070,6134,Quito,05/02/2018,0
,,,,,,,,,,,,0,,,,,,,,,,,,,,0,44551,26417,Davis Cup G2,03/02/2018,0
,,,,,,,,,,,,0,0.6037151702786377,0.7333333333333333,0.453125,0.6831210191082803,0.6624605678233438,0.25,0.46938775510204084,0.12244897959183673,0.6615384615384615,0.6222910216718266,0.4251000769063911,,,4,27835,5370,Davis Cup G2,03/02/2018,0
,,,,,,,,,,,,0,,,,,,,,,,,,,,0,5629,11766,Davis Cup G2,03/02/2018,0
,,,,,,,,,,,,0,,,,,,,,,,,,,,0,26946,34670,Davis Cup G2,03/02/2018,0
,,,,,,,,,,,,0,,,,,,,,,,,,,,0,47244,6383,Davis Cup G2,03/02/2018,0
,,,,,,,,,,,,0,,,,,,,,,,,,,,0,47244,26946,Davis Cup G2,03/02/2018,0
,,,,,,,,,,,,0,0.5503685503685504,0.7008928571428571,0.4918032786885246,0.6920199501246883,0.663358147229115,0.3333333333333333,0.3548387096774194,0.3225806451612903,0.625,0.6068796068796068,0.419972795284516,,,3,5341,4291,Davis Cup G2,03/02/2018,0
,,,,,,,,,,,,0,,,,,,,,,,,,,,0,44601,45149,Davis Cup G2,03/02/2018,0
,,,,,,,,,,,,0,0.5503685503685504,0.7008928571428571,0.4918032786885246,0.6920199501246883,0.663358147229115,0.3333333333333333,0.3548387096774194,0.3225806451612903,0.625,0.6068796068796068,0.419972795284516,,,3,45149,4291,Davis Cup G2,03/02/2018,0
,,,,,,,,,,,,0,,,,,,,,,,,,,,0,23629,11733,Davis Cup G2,03/02/2018,0
,,,,,,,,,,,,0,,,,,,,,,,,,,,0,17199,5614,Davis Cup G2,03/02/2018,0
,,,,,,,,,,,,0,,,,,,,,,,,,,,0,8725,6161,Davis Cup G2,03/02/2018,0
0.5423728813559322,0.59375,0.4444444444444444,0.6517857142857143,0.6081871345029239,0.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5254237288135593,0.34246368038740915,-0.16103707878739082,1,0.5650000000000001,0.6991150442477876,0.5632183908045977,0.6864608076009501,0.6714975845410628,0.25,0.3934426229508196,0.31147540983606553,0.6944444444444444,0.64,0.43933491686460807,-0.011785714285714288,,4,4122,4198,Buenos Aires,12/02/2018,0
0.572463768115942,0.6835443037974682,0.4491525423728813,0.6541850220264317,0.6273972602739726,0.0,0.28205128205128205,0.20512820512820512,0.6730769230769231,0.5833333333333333,0.38160792951541844,-0.03554778554778559,3,0.6987179487179487,0.706422018348624,0.4680851063829788,0.6188811188811189,0.6244343891402715,0.0,0.33333333333333337,0.12500000000000003,0.736842105263158,0.6346153846153847,0.39275147928994086,-0.019569637411047003,,2,4252,5630,Buenos Aires,12/02/2018,0
0.621591087063688,0.7633100290003504,0.5512245411588519,0.6909673897524777,0.6884401722335077,0.9189652321098385,0.2512771628277812,0.3711853023185179,0.6359101716501923,0.6830549900966816,0.4719687235645086,,6,,,,,,,,,,,,,,0,6134,5658,Buenos Aires,12/02/2018,0
0.6660808435852373,0.7308707124010554,0.48421052631578954,0.662303664921466,0.6577259475218659,0.5,0.7294117647058823,0.4,0.6266666666666667,0.648506151142355,0.42950800062569583,-0.03682718219097836,6,0.6,0.7299578059071731,0.48101265822784806,0.6853333333333333,0.6663755458515284,0.4,0.4166666666666667,0.13333333333333333,0.6533333333333333,0.6303797468354431,0.432020253164557,-0.03192391808602291,,5,6196,5370,Buenos Aires,12/02/2018,0
,,,,,,,,,,,,0,0.6162790697674418,0.7358490566037735,0.3939393939393939,0.6904761904761905,0.6614173228346457,0.0,0.5714285714285714,0.42857142857142855,0.6,0.6046511627906976,0.4174972314507198,,,1,6384,5057,Buenos Aires,12/02/2018,0
0.5824175824175825,0.6320754716981131,0.40789473684210525,0.656934306569343,0.6096491228070176,0.0,0.7692307692307692,0.4230769230769231,0.5882352941176471,0.5384615384615384,0.3537338573834924,-0.16168617202590607,2,0.5436746987951807,0.6869806094182827,0.5115511551155115,0.7001477104874445,0.6694747274529237,0.5,0.4705882352941177,0.19607843137254902,0.5789473684210527,0.6069277108433735,0.4249390471783737,-0.05000659572596955,,6,4887,6029,Buenos Aires,12/02/2018,0
0.5607235142118864,0.7649769585253456,0.5352941176470588,0.6821808510638296,0.6760316066725196,0.6000000000000001,0.5161290322580645,0.29032258064516125,0.5333333333333333,0.6640826873385013,0.4530244928253339,-0.017719641274660525,5,0.594829115769415,0.7687877783672641,0.4590098241483391,0.6818023286131618,0.6688411146632656,0.6572961365560039,0.5543040583585175,0.6906575522228605,0.5456663025289944,0.6432747707412406,0.43858623662947566,-0.03890608032258902,,7,4654,4789,Buenos Aires,12/02/2018,0
0.6770833333333334,0.7230769230769231,0.6774193548387096,0.6521739130434783,0.6687116564417178,0.0,0.1875,0.25,0.8181818181818182,0.7083333333333334,0.4619565217391305,0.05184704683665342,1,0.7024358996125302,0.7332387472082691,0.5501335842601994,0.65648628649668,0.6639797032735081,0.0,0.30024658076311267,0.1167224956514555,0.6329969846915754,0.6787532241193257,0.4455921835497449,0.026579311075847434,,2,5476,5571,Buenos Aires,12/02/2018,0
0.607112592771643,0.6386639926121706,0.47806177012827683,0.6315760644175208,0.6128815005220793,0.0,0.18394415303723505,0.5208741196418794,0.6098032498347478,0.5755654018253618,0.3635133312997509,-0.09773670590297556,3,0.6476683937823833,0.76,0.5073529411764705,0.6733021077283373,0.6725806451612902,0.4,0.7121212121212122,0.2272727272727273,0.6153846153846153,0.6709844559585492,0.4517752484498429,0.039408391541028376,,5,4296,4914,Buenos Aires,12/02/2018,0
0.6022948569265123,0.755093189967794,0.5511392886321721,0.6497094839884754,0.6585193440954736,0.6735024008895711,0.4141668021912776,0.2110494254506438,0.7083080038093508,0.6739796744567145,0.4378909865099926,-0.03525411729181194,8,0.6513761467889908,0.7323943661971831,0.48026315789473684,0.7092337917485264,0.6898211829436037,0.4,0.605263157894737,0.3684210526315789,0.5494505494505495,0.6444954128440368,0.45709792541590816,-0.0052140711444386145,,5,6315,4269,Buenos Aires,12/02/2018,0
0.6435643564356436,0.6076923076923078,0.46527777777777785,0.6963350785340315,0.6481164383561645,0.5,0.22580645161290322,0.1774193548387097,0.5301204819277109,0.556930693069307,0.38781037789642847,-0.13127792371073832,4,0.691542288557214,0.6870503597122303,0.5725806451612905,0.6882086167800453,0.676791277258567,0.6000000000000001,0.32307692307692315,0.07692307692307693,0.6493506493506495,0.6517412935323385,0.44853397412032814,-0.04459378500169309,,5,6030,5539,Buenos Aires,12/02/2018,0
0.6370071681095033,0.6666666666666666,0.3705032746016931,0.6469593598021948,0.6150015522874929,0.0,0.6356194166336075,0.48358030118092105,0.6269681716694786,0.5591614782787064,0.36175475201324075,-0.08505344318132846,2,0.6277253078354306,0.6946557636475178,0.5639053703669947,0.6442149214600349,0.644817710531481,0.18982260693961192,0.4592508587625552,0.17418623182545134,0.6011705313085426,0.6459807012386147,0.41615040671313247,-0.0009786585635800371,,4,6051,4546,Buenos Aires,12/02/2018,0
0.6830676120028996,0.6854726384040353,0.4892237801062846,0.6816170036168586,0.6622829221214666,0.41276395923386133,0.38170537243014735,0.2266062102092497,0.5307639073371191,0.6232750191020245,0.4248348509495623,-0.06318578849892553,6,0.5650000000000001,0.6991150442477876,0.5632183908045977,0.6864608076009501,0.6714975845410628,0.25,0.3934426229508196,0.31147540983606553,0.6944444444444444,0.64,0.43933491686460807,-0.041617003616858605,,4,5793,4198,Buenos Aires,12/02/2018,0
,,,,,,,,,,,,0,0.6987179487179487,0.706422018348624,0.4680851063829788,0.6188811188811189,0.6244343891402715,0.0,0.33333333333333337,0.12500000000000003,0.736842105263158,0.6346153846153847,0.39275147928994086,,,2,5658,5630,Buenos Aires,12/02/2018,0
0.6125232136483464,0.7124296698859968,0.5603710627157874,0.6888647507528821,0.6771682874480648,0.7168988278705964,0.2970655662992285,0.2367819056305958,0.6116636546907067,0.6535104894425755,0.45018034042425376,-0.031822843890757846,11,0.6,0.7299578059071731,0.48101265822784806,0.6853333333333333,0.6663755458515284,0.4,0.4166666666666667,0.13333333333333333,0.6533333333333333,0.6303797468354431,0.432020253164557,-0.05848500391743905,,5,5070,5370,Buenos Aires,12/02/2018,0
0.6162790697674418,0.7358490566037735,0.3939393939393939,0.6904761904761905,0.6614173228346457,0.0,0.5714285714285714,0.42857142857142855,0.6,0.6046511627906976,0.4174972314507198,-0.09549654769674687,1,0.5436746987951807,0.6869806094182827,0.5115511551155115,0.7001477104874445,0.6694747274529237,0.5,0.4705882352941177,0.19607843137254902,0.5789473684210527,0.6069277108433735,0.4249390471783737,-0.08354847963281697,,6,5057,6029,Buenos Aires,12/02/2018,0
0.7024358996125302,0.7332387472082691,0.5501335842601994,0.65648628649668,0.6639797032735081,0.0,0.30024658076311267,0.1167224956514555,0.6329969846915754,0.6787532241193257,0.4455921835497449,-0.003049104493836108,2,0.594829115769415,0.7687877783672641,0.4590098241483391,0.6818023286131618,0.6688411146632656,0.6572961365560039,0.5543040583585175,0.6906575522228605,0.5456663025289944,0.6432747707412406,0.43858623662947566,-0.01321151575543933,,7,5571,4789,Buenos Aires,12/02/2018,0
0.5831792975970425,0.6846275752773376,0.48558758314855877,0.7105517909002903,0.6731257941550189,0.7777777777777778,0.4331210191082803,0.37579617834394907,0.5990990990990991,0.6016635859519409,0.4275131385176424,-0.0716385217763964,9,0.6476683937823833,0.76,0.5073529411764705,0.6733021077283373,0.6725806451612902,0.4,0.7121212121212122,0.2272727272727273,0.6153846153846153,0.6709844559585492,0.4517752484498429,-0.03956733494174114,,5,4921,4914,Buenos Aires,12/02/2018,0
0.6513761467889908,0.7323943661971831,0.48026315789473684,0.7092337917485264,0.6898211829436037,0.4,0.605263157894737,0.3684210526315789,0.5494505494505495,0.6444954128440368,0.45709792541590816,-0.04371320393600853,5,0.691542288557214,0.6870503597122303,0.5725806451612905,0.6882086167800453,0.676791277258567,0.6000000000000001,0.32307692307692315,0.07692307692307693,0.6493506493506495,0.6517412935323385,0.44853397412032814,-0.05749249821618796,,5,4269,5539,Buenos Aires,12/02/2018,0
0.6277253078354306,0.6946557636475178,0.5639053703669947,0.6442149214600349,0.644817710531481,0.18982260693961192,0.4592508587625552,0.17418623182545134,0.6011705313085426,0.6459807012386147,0.41615040671313247,-0.05572252396311517,4,0.6227333988338263,0.7648932360713795,0.5408450759820723,0.7017032252017299,0.69513867591206,0.9133159890038314,0.7948234979768602,0.2304574988760335,0.6246454206470012,0.6803673482169518,0.4774159625657835,0.03615242675691688,,9,4546,6219,Buenos Aires,12/02/2018,0
