match_id,tournament_name,season,tournament_id,date,level,surface,round,best_of,player_id,player_rank,player_elo_rating,opponent_id,opponent_rank,opponent_elo_rating,outcome,p_1st_in,o_1st_in,p_sv_pt,o_sv_pt,p_1st_won,o_1st_won,p_2nd_won,o_2nd_won,p_ace,o_ace,p_df,o_df,p_bp_sv,o_bp_sv,p_bp_fc,o_bp_fc,p_matches,o_matches,p_sv_gms
166119,Doha,2018,309,01/01/2018,B,H,R16,3,3852,36.0,2001,5792,138.0,1830,,38.0,46.0,71.0,71.0,31.0,33.0,16.0,17.0,13.0,8.0,4.0,1.0,4.0,3.0,5.0,3.0,0,1,11.0
166088,Adelaide,2018,86,01/01/2018,B,H,R16,3,4994,33.0,1933,11553,175.0,1651,,50.0,67.0,83.0,111.0,37.0,48.0,17.0,22.0,11.0,12.0,3.0,3.0,4.0,6.0,8.0,8.0,0,1,15.0
166089,Adelaide,2018,86,01/01/2018,B,H,R16,3,4546,66.0,1876,5231,38.0,1998,,28.0,33.0,49.0,51.0,15.0,25.0,7.0,10.0,2.0,9.0,2.0,2.0,2.0,4.0,7.0,4.0,0,1,8.0
166120,Doha,2018,309,01/01/2018,B,H,R16,3,26414,135.0,1729,5367,60.0,1902,,30.0,22.0,50.0,38.0,17.0,19.0,8.0,13.0,3.0,2.0,2.0,0.0,2.0,0.0,6.0,0.0,0,1,8.0
166147,Pune,2018,325,01/01/2018,B,H,R16,3,25609,230.0,1773,6106,198.0,1772,,33.0,46.0,55.0,74.0,26.0,31.0,10.0,16.0,4.0,0.0,3.0,0.0,1.0,6.0,4.0,7.0,0,1,10.0
166148,Pune,2018,325,01/01/2018,B,H,R16,3,5131,20.0,2100,4467,89.0,1920,,43.0,49.0,75.0,86.0,30.0,34.0,15.0,19.0,0.0,4.0,4.0,2.0,4.0,3.0,7.0,5.0,0,1,10.0
166121,Doha,2018,309,01/01/2018,B,H,R16,3,5515,53.0,1922,4789,46.0,2091,,38.0,40.0,65.0,68.0,27.0,32.0,18.0,16.0,5.0,3.0,3.0,5.0,5.0,1.0,7.0,3.0,0,1,12.0
166185,Sydney Outdoor,2018,50,08/01/2018,B,H,R32,3,45438,621.0,1620,5349,127.0,1885,,34.0,25.0,65.0,49.0,22.0,22.0,11.0,15.0,5.0,5.0,6.0,0.0,5.0,0.0,9.0,1.0,0,1,9.0
166158,Auckland,2018,55,08/01/2018,B,H,R32,3,4296,100.0,1725,33215,50.0,1867,,36.0,26.0,48.0,43.0,22.0,24.0,5.0,12.0,3.0,9.0,0.0,2.0,0.0,0.0,3.0,0.0,0,1,8.0
166186,Sydney Outdoor,2018,50,08/01/2018,B,H,R32,3,5370,51.0,1888,5324,42.0,1905,,59.0,53.0,87.0,93.0,46.0,46.0,14.0,14.0,11.0,12.0,0.0,5.0,4.0,7.0,7.0,10.0,0,1,15.0
166159,Auckland,2018,55,08/01/2018,B,H,R32,3,5209,41.0,1905,11547,48.0,1897,,48.0,49.0,77.0,82.0,36.0,39.0,13.0,17.0,3.0,8.0,3.0,3.0,4.0,7.0,7.0,8.0,0,1,13.0
166160,Auckland,2018,55,08/01/2018,B,H,R32,3,6107,98.0,1772,4654,33.0,1920,,35.0,31.0,55.0,63.0,22.0,25.0,6.0,16.0,2.0,5.0,4.0,3.0,4.0,5.0,8.0,6.0,0,1,8.0
166187,Sydney Outdoor,2018,50,08/01/2018,B,H,R32,3,4994,34.0,1918,4914,52.0,1929,,38.0,42.0,70.0,67.0,21.0,32.0,13.0,10.0,3.0,5.0,3.0,3.0,3.0,1.0,8.0,4.0,0,1,10.0
166188,Sydney Outdoor,2018,50,08/01/2018,B,H,R32,3,26649,462.0,1648,3852,36.0,1988,,61.0,60.0,104.0,93.0,47.0,49.0,24.0,18.0,23.0,10.0,3.0,4.0,5.0,4.0,7.0,5.0,0,1,16.0
166161,Auckland,2018,55,08/01/2018,B,H,R32,3,5801,96.0,1748,11176,62.0,1945,,52.0,65.0,95.0,96.0,35.0,46.0,18.0,14.0,7.0,2.0,0.0,3.0,7.0,9.0,12.0,12.0,0,1,15.0
166162,Auckland,2018,55,08/01/2018,B,H,R32,3,5375,63.0,1911,5303,59.0,1815,,55.0,49.0,96.0,86.0,36.0,45.0,25.0,21.0,8.0,9.0,3.0,0.0,10.0,1.0,14.0,2.0,0,1,15.0
166189,Sydney Outdoor,2018,50,08/01/2018,B,H,R32,3,4269,40.0,1981,45106,167.0,1776,,27.0,38.0,45.0,59.0,16.0,29.0,9.0,10.0,3.0,3.0,4.0,3.0,2.0,6.0,6.0,7.0,0,1,9.0
166163,Auckland,2018,55,08/01/2018,B,H,R32,3,44884,313.0,1617,3970,38.0,2027,,46.0,44.0,96.0,81.0,31.0,29.0,22.0,22.0,5.0,3.0,5.0,6.0,9.0,3.0,12.0,5.0,0,1,11.0
166190,Sydney Outdoor,2018,50,08/01/2018,B,H,R32,3,5515,53.0,1917,5986,30.0,1982,,32.0,29.0,54.0,51.0,22.0,26.0,5.0,11.0,7.0,7.0,3.0,3.0,6.0,2.0,10.0,3.0,0,1,8.0
166164,Auckland,2018,55,08/01/2018,B,H,R32,3,5023,1027.0,1683,5131,21.0,2088,,18.0,37.0,42.0,51.0,11.0,29.0,4.0,7.0,3.0,3.0,3.0,1.0,2.0,5.0,7.0,6.0,0,1,7.0
166985,Davis Cup G1,2018,28,06/04/2018,D,C,RR,3,6030,87.0,1815,11769,64.0,1855,,62.0,56.0,84.0,90.0,48.0,44.0,12.0,21.0,2.0,8.0,2.0,0.0,2.0,5.0,4.0,6.0,0,1,15.0
166986,Davis Cup G1,2018,28,06/04/2018,D,C,RR,3,6412,217.0,1662,6029,15.0,2033,,58.0,63.0,108.0,112.0,37.0,42.0,26.0,24.0,2.0,3.0,8.0,6.0,6.0,2.0,12.0,6.0,0,1,16.0
166987,Davis Cup G1,2018,28,06/04/2018,D,C,RR,3,11769,64.0,1865,6029,15.0,2035,,44.0,49.0,69.0,78.0,20.0,31.0,14.0,13.0,1.0,0.0,1.0,2.0,5.0,6.0,10.0,9.0,0,1,10.0
166988,Davis Cup G1,2018,28,06/04/2018,D,C,RR,3,6412,217.0,1655,5539,63.0,1865,,43.0,34.0,81.0,61.0,25.0,22.0,17.0,15.0,2.0,10.0,2.0,1.0,5.0,3.0,10.0,6.0,0,1,10.0
166212,Australian Open,2018,1,15/01/2018,G,H,R128,5,3607,79.0,1783,4742,1.0,2349,,40.0,48.0,61.0,66.0,19.0,37.0,5.0,12.0,1.0,2.0,1.0,1.0,4.0,5.0,12.0,6.0,0,1,10.0
166213,Australian Open,2018,1,15/01/2018,G,H,R128,5,11769,101.0,1659,4914,52.0,1928,,74.0,46.0,123.0,66.0,50.0,46.0,20.0,14.0,10.0,12.0,1.0,1.0,12.0,0.0,16.0,0.0,0,1,15.0
166214,Australian Open,2018,1,15/01/2018,G,H,R128,5,6418,46.0,1936,5349,122.0,1882,,48.0,69.0,79.0,108.0,27.0,51.0,14.0,17.0,2.0,10.0,4.0,2.0,2.0,5.0,8.0,7.0,0,1,14.0
166215,Australian Open,2018,1,15/01/2018,G,H,R128,5,3893,44.0,1827,5986,30.0,1976,,92.0,74.0,179.0,127.0,68.0,58.0,41.0,27.0,18.0,3.0,5.0,5.0,8.0,4.0,13.0,9.0,0,1,24.0
166216,Australian Open,2018,1,15/01/2018,G,H,R128,5,5571,75.0,1850,6029,26.0,2000,,126.0,109.0,183.0,189.0,78.0,68.0,24.0,40.0,6.0,14.0,8.0,7.0,13.0,14.0,24.0,25.0,0,1,29.0
166217,Australian Open,2018,1,15/01/2018,G,H,R128,5,11433,134.0,1720,34554,138.0,1685,,120.0,153.0,195.0,225.0,99.0,102.0,31.0,43.0,27.0,9.0,16.0,4.0,8.0,14.0,12.0,16.0,0,1,31.0
166218,Australian Open,2018,1,15/01/2018,G,H,R128,5,4887,448.0,1729,5231,37.0,1996,,63.0,46.0,112.0,88.0,40.0,36.0,17.0,19.0,11.0,11.0,7.0,4.0,9.0,4.0,16.0,8.0,0,1,16.0
166219,Australian Open,2018,1,15/01/2018,G,H,R128,5,4544,16.0,2054,5044,78.0,1797,,68.0,68.0,105.0,97.0,48.0,57.0,20.0,18.0,24.0,13.0,2.0,4.0,0.0,2.0,4.0,3.0,0,1,19.0
166220,Australian Open,2018,1,15/01/2018,G,H,R128,5,6172,243.0,1592,5793,11.0,1982,,91.0,81.0,153.0,122.0,59.0,58.0,22.0,17.0,6.0,10.0,11.0,4.0,11.0,4.0,20.0,9.0,0,1,21.0
166221,Australian Open,2018,1,15/01/2018,G,H,R128,5,5644,92.0,1786,4467,57.0,1960,,49.0,72.0,84.0,106.0,33.0,51.0,18.0,17.0,12.0,2.0,2.0,6.0,5.0,3.0,10.0,5.0,0,1,15.0
166222,Australian Open,2018,1,15/01/2018,G,H,R128,5,6085,210.0,1678,4291,100.0,1798,,96.0,85.0,176.0,162.0,63.0,61.0,33.0,37.0,9.0,9.0,6.0,6.0,14.0,9.0,24.0,17.0,0,1,25.0
166223,Australian Open,2018,1,15/01/2018,G,H,R128,5,5630,67.0,1892,4180,28.0,2026,,74.0,59.0,111.0,88.0,49.0,46.0,17.0,20.0,4.0,15.0,3.0,2.0,8.0,3.0,11.0,3.0,0,1,15.0
166224,Australian Open,2018,1,15/01/2018,G,H,R128,5,4022,90.0,1791,4654,34.0,1915,,63.0,68.0,103.0,108.0,39.0,47.0,21.0,27.0,9.0,12.0,1.0,2.0,3.0,1.0,8.0,4.0,0,1,16.0
166225,Australian Open,2018,1,15/01/2018,G,H,R128,5,4533,95.0,1847,5978,45.0,1934,,95.0,99.0,150.0,160.0,57.0,68.0,26.0,27.0,5.0,15.0,4.0,6.0,10.0,6.0,19.0,13.0,0,1,25.0
166226,Australian Open,2018,1,15/01/2018,G,H,R128,5,4459,129.0,1853,5303,70.0,1825,,123.0,79.0,183.0,117.0,79.0,66.0,25.0,27.0,10.0,7.0,11.0,2.0,9.0,4.0,16.0,6.0,0,1,25.0
166227,Australian Open,2018,1,15/01/2018,G,H,R128,5,5565,105.0,1844,5220,6.0,2133,,80.0,71.0,153.0,118.0,59.0,55.0,30.0,26.0,12.0,20.0,6.0,3.0,13.0,3.0,18.0,5.0,0,1,19.0
166228,Australian Open,2018,1,15/01/2018,G,H,R128,5,10580,226.0,1653,5763,3.0,2191,,49.0,38.0,83.0,69.0,26.0,33.0,13.0,18.0,3.0,7.0,2.0,5.0,8.0,2.0,14.0,2.0,0,1,12.0
166229,Australian Open,2018,1,15/01/2018,G,H,R128,5,11174,140.0,1726,11429,186.0,1500,,64.0,73.0,124.0,115.0,42.0,56.0,26.0,20.0,2.0,3.0,4.0,7.0,7.0,5.0,13.0,7.0,0,1,18.0
166100,Doha,2018,309,01/01/2018,B,H,R32,3,5793,10.0,1992,6418,48.0,1927,,73.0,80.0,110.0,115.0,45.0,56.0,19.0,15.0,3.0,13.0,2.0,4.0,6.0,7.0,11.0,11.0,0,1,16.0
166101,Doha,2018,309,01/01/2018,B,H,R32,3,5333,73.0,1701,5918,59.0,1846,,36.0,45.0,55.0,61.0,18.0,28.0,11.0,10.0,1.0,0.0,1.0,1.0,5.0,4.0,9.0,6.0,0,1,9.0
166073,Adelaide,2018,86,01/01/2018,B,H,R32,3,4914,52.0,1939,5978,47.0,1907,,47.0,49.0,80.0,82.0,33.0,39.0,19.0,20.0,10.0,9.0,3.0,2.0,1.0,8.0,4.0,9.0,0,1,14.0
166131,Pune,2018,325,01/01/2018,B,H,R32,3,5067,117.0,1850,6315,124.0,1738,,75.0,65.0,107.0,114.0,58.0,56.0,16.0,24.0,8.0,6.0,1.0,6.0,1.0,5.0,3.0,6.0,0,1,16.0
166132,Pune,2018,325,01/01/2018,B,H,R32,3,5644,93.0,1800,11485,88.0,1780,,53.0,56.0,108.0,96.0,42.0,45.0,23.0,17.0,9.0,8.0,8.0,8.0,2.0,3.0,6.0,6.0,0,1,17.0
166074,Adelaide,2018,86,01/01/2018,B,H,R32,3,11415,94.0,1801,11549,54.0,1902,,41.0,32.0,62.0,58.0,25.0,25.0,7.0,14.0,3.0,5.0,5.0,3.0,7.0,4.0,11.0,5.0,0,1,9.0
166102,Doha,2018,309,01/01/2018,B,H,R32,3,5636,82.0,1810,25898,39.0,1926,RET,9.0,13.0,23.0,25.0,5.0,13.0,5.0,3.0,0.0,2.0,1.0,5.0,0.0,1.0,3.0,1.0,0,1,4.0
166103,Doha,2018,309,01/01/2018,B,H,R32,3,4533,67.0,1854,4269,35.0,1986,,49.0,57.0,82.0,90.0,23.0,35.0,12.0,13.0,1.0,6.0,4.0,6.0,7.0,9.0,16.0,15.0,0,1,13.0
166075,Adelaide,2018,86,01/01/2018,B,H,R32,3,5986,30.0,1993,4794,63.0,1897,,53.0,66.0,120.0,94.0,37.0,48.0,29.0,12.0,8.0,7.0,6.0,0.0,10.0,9.0,16.0,11.0,0,1,15.0
166133,Pune,2018,325,01/01/2018,B,H,R32,3,5420,87.0,1789,5055,74.0,1882,,52.0,49.0,85.0,82.0,33.0,33.0,12.0,19.0,5.0,2.0,6.0,0.0,6.0,8.0,9.0,9.0,0,1,10.0
166104,Doha,2018,309,01/01/2018,B,H,R32,3,5070,23.0,1944,5539,64.0,1885,,57.0,62.0,86.0,97.0,43.0,43.0,16.0,22.0,10.0,6.0,2.0,2.0,4.0,8.0,7.0,11.0,0,1,16.0
166134,Pune,2018,325,01/01/2018,B,H,R32,3,6030,95.0,1784,5902,85.0,1853,,27.0,26.0,49.0,36.0,12.0,21.0,11.0,7.0,2.0,2.0,2.0,0.0,4.0,0.0,9.0,0.0,0,1,8.0
166076,Adelaide,2018,86,01/01/2018,B,H,R32,3,5438,44.0,1976,45106,208.0,1703,,43.0,37.0,80.0,66.0,33.0,32.0,17.0,17.0,6.0,9.0,2.0,3.0,4.0,2.0,6.0,3.0,0,1,11.0
166106,Doha,2018,309,01/01/2018,B,H,R32,3,4887,451.0,1742,5792,138.0,1820,,43.0,31.0,70.0,49.0,27.0,25.0,14.0,14.0,9.0,8.0,4.0,0.0,4.0,3.0,7.0,3.0,0,1,10.0
166077,Adelaide,2018,86,01/01/2018,B,H,R32,3,5630,68.0,1910,11553,175.0,1520,,35.0,38.0,45.0,55.0,28.0,32.0,5.0,11.0,4.0,5.0,0.0,4.0,0.0,3.0,2.0,3.0,0,1,9.0
166135,Pune,2018,325,01/01/2018,B,H,R32,3,4664,1690.0,1778,11769,113.0,1610,,68.0,63.0,109.0,105.0,47.0,48.0,24.0,24.0,4.0,9.0,5.0,5.0,5.0,5.0,9.0,7.0,0,1,17.0
166107,Doha,2018,309,01/01/2018,B,H,R32,3,4198,70.0,1810,3852,36.0,1997,,66.0,67.0,111.0,113.0,46.0,51.0,29.0,26.0,9.0,23.0,2.0,4.0,3.0,12.0,4.0,13.0,0,1,17.0
166136,Pune,2018,325,01/01/2018,B,H,R32,3,4879,97.0,1713,4894,42.0,1914,,50.0,49.0,85.0,80.0,29.0,35.0,16.0,15.0,1.0,7.0,2.0,3.0,8.0,2.0,12.0,5.0,0,1,12.0
166078,Adelaide,2018,86,01/01/2018,B,H,R32,3,5430,218.0,1610,4994,33.0,1931,,51.0,51.0,69.0,66.0,27.0,35.0,8.0,6.0,4.0,4.0,0.0,1.0,1.0,3.0,6.0,6.0,0,1,11.0
166079,Adelaide,2018,86,01/01/2018,B,H,R32,3,6029,26.0,2018,5231,38.0,1989,,34.0,40.0,70.0,69.0,22.0,32.0,20.0,16.0,1.0,6.0,2.0,4.0,1.0,3.0,3.0,4.0,0,1,11.0
166108,Doha,2018,309,01/01/2018,B,H,R32,3,5922,34.0,1842,5367,60.0,1893,,33.0,26.0,49.0,53.0,19.0,22.0,3.0,12.0,1.0,6.0,4.0,2.0,5.0,1.0,10.0,3.0,0,1,8.0
166137,Pune,2018,325,01/01/2018,B,H,R32,3,6196,62.0,1886,6106,198.0,1749,,46.0,57.0,73.0,80.0,31.0,40.0,12.0,13.0,15.0,3.0,9.0,0.0,6.0,2.0,8.0,3.0,0,1,10.0
166080,Adelaide,2018,86,01/01/2018,B,H,R32,3,23848,120.0,1752,4546,66.0,1869,,32.0,37.0,51.0,57.0,25.0,31.0,10.0,11.0,9.0,12.0,0.0,3.0,4.0,1.0,6.0,1.0,0,1,9.0
166138,Pune,2018,325,01/01/2018,B,H,R32,3,11548,223.0,1624,25609,230.0,1763,,37.0,31.0,67.0,51.0,18.0,23.0,15.0,12.0,2.0,5.0,3.0,2.0,4.0,1.0,8.0,2.0,0,1,9.0
166109,Doha,2018,309,01/01/2018,B,H,R32,3,4677,55.0,1929,26414,135.0,1691,,94.0,55.0,122.0,96.0,64.0,45.0,12.0,19.0,6.0,12.0,3.0,2.0,10.0,2.0,13.0,5.0,0,1,16.0
166505,Sofia,2018,350,05/02/2018,B,H,R32,3,6085,185.0,1652,4570,123.0,1936,,32.0,40.0,74.0,79.0,23.0,32.0,23.0,20.0,5.0,11.0,5.0,1.0,5.0,5.0,8.0,6.0,0,1,11.0
166478,Quito,2018,347,05/02/2018,B,C,R32,3,5856,113.0,1791,5919,282.0,1663,,45.0,41.0,68.0,72.0,33.0,26.0,10.0,20.0,5.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,0,1,11.0
166479,Quito,2018,347,05/02/2018,B,C,R32,3,6051,99.0,1649,5577,98.0,1746,,39.0,29.0,63.0,45.0,26.0,27.0,7.0,8.0,8.0,8.0,6.0,3.0,7.0,1.0,11.0,2.0,0,1,9.0
166506,Sofia,2018,350,05/02/2018,B,H,R32,3,5420,89.0,1750,6061,187.0,1701,,31.0,36.0,53.0,58.0,20.0,25.0,8.0,13.0,2.0,2.0,3.0,1.0,5.0,3.0,9.0,4.0,0,1,9.0
166480,Quito,2018,347,05/02/2018,B,C,R32,3,5057,108.0,1833,3607,86.0,1782,,53.0,56.0,86.0,84.0,39.0,39.0,13.0,13.0,8.0,5.0,6.0,7.0,7.0,5.0,12.0,8.0,0,1,14.0
166507,Sofia,2018,350,05/02/2018,B,H,R32,3,5528,71.0,1746,5034,96.0,1805,,47.0,33.0,76.0,57.0,33.0,27.0,13.0,15.0,6.0,8.0,0.0,1.0,4.0,0.0,6.0,0.0,0,1,10.0
166453,Montpellier,2018,289,05/02/2018,B,H,R32,3,5209,41.0,1901,5349,109.0,1889,,43.0,37.0,96.0,86.0,29.0,30.0,29.0,29.0,1.0,3.0,2.0,3.0,5.0,3.0,9.0,6.0,0,1,15.0
166454,Montpellier,2018,289,05/02/2018,B,H,R32,3,4459,125.0,1835,3917,105.0,1888,RET,43.0,28.0,71.0,54.0,34.0,21.0,13.0,12.0,9.0,3.0,4.0,5.0,4.0,1.0,5.0,3.0,0,1,10.0
166508,Sofia,2018,350,05/02/2018,B,H,R32,3,4022,92.0,1777,4311,77.0,1928,,34.0,30.0,50.0,57.0,23.0,25.0,10.0,17.0,6.0,4.0,1.0,2.0,3.0,4.0,5.0,4.0,0,1,9.0
166481,Quito,2018,347,05/02/2018,B,C,R32,3,4122,119.0,1811,34554,122.0,1716,,32.0,37.0,59.0,56.0,19.0,30.0,12.0,9.0,3.0,4.0,5.0,4.0,5.0,0.0,9.0,0.0,0,1,9.0
166675,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,5571,84.0,1836,6219,6.0,2110,,36.0,30.0,58.0,56.0,19.0,24.0,13.0,17.0,1.0,2.0,1.0,2.0,7.0,2.0,11.0,3.0,0,1,10.0
166676,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,5577,110.0,1768,4664,1821.0,1738,,34.0,46.0,55.0,63.0,16.0,32.0,12.0,8.0,0.0,0.0,2.0,2.0,3.0,4.0,8.0,6.0,0,1,10.0
166648,Marseille,2018,312,19/02/2018,B,H,R32,3,11485,90.0,1745,25609,193.0,1734,,33.0,40.0,55.0,62.0,19.0,29.0,7.0,12.0,2.0,1.0,4.0,0.0,9.0,4.0,13.0,4.0,0,1,8.0
166649,Marseille,2018,312,19/02/2018,B,H,R32,3,26578,80.0,1778,3917,100.0,1888,,42.0,42.0,72.0,64.0,34.0,39.0,16.0,14.0,10.0,10.0,1.0,1.0,1.0,0.0,2.0,0.0,0,1,12.0
166677,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,3607,138.0,1767,6030,86.0,1792,,33.0,28.0,60.0,46.0,19.0,23.0,12.0,10.0,2.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,0,1,9.0
166650,Marseille,2018,312,19/02/2018,B,H,R32,3,4659,118.0,1833,4180,28.0,2005,,35.0,43.0,58.0,63.0,26.0,36.0,12.0,13.0,11.0,15.0,0.0,1.0,3.0,7.0,5.0,7.0,0,1,10.0
166678,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,4914,49.0,1941,4269,40.0,1959,,44.0,50.0,78.0,81.0,30.0,40.0,19.0,16.0,4.0,4.0,5.0,6.0,2.0,5.0,5.0,6.0,0,1,13.0
166679,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,6051,102.0,1609,5793,11.0,1978,,36.0,41.0,54.0,53.0,22.0,29.0,3.0,6.0,2.0,0.0,1.0,2.0,6.0,4.0,11.0,5.0,0,1,9.0
166680,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,4887,417.0,1713,5370,43.0,1925,,31.0,15.0,62.0,42.0,24.0,13.0,8.0,24.0,4.0,6.0,3.0,0.0,6.0,0.0,10.0,0.0,0,1,9.0
166651,Marseille,2018,312,19/02/2018,B,H,R32,3,5601,136.0,1626,5718,99.0,1832,,37.0,43.0,65.0,70.0,28.0,37.0,12.0,13.0,8.0,9.0,2.0,1.0,2.0,2.0,4.0,2.0,0,1,10.0
166706,Acapulco,2018,200,26/02/2018,A,H,R32,3,11429,140.0,1663,644,5.0,2142,,36.0,40.0,69.0,63.0,27.0,31.0,14.0,16.0,1.0,7.0,6.0,0.0,8.0,1.0,10.0,1.0,0,1,10.0
166737,Dubai,2018,311,26/02/2018,A,H,R32,3,5201,195.0,1856,6284,15.0,2038,,27.0,47.0,53.0,78.0,20.0,35.0,12.0,14.0,4.0,7.0,5.0,3.0,0.0,8.0,3.0,9.0,0,1,10.0
166707,Acapulco,2018,200,26/02/2018,A,H,R32,3,6398,828.0,1500,5367,51.0,1935,,40.0,30.0,52.0,59.0,19.0,27.0,5.0,13.0,1.0,8.0,1.0,6.0,2.0,6.0,6.0,7.0,0,1,8.0
166768,Sao Paulo,2018,330,26/02/2018,B,C,R32,3,5938,170.0,1761,6235,194.0,1712,,67.0,91.0,114.0,129.0,46.0,55.0,24.0,17.0,0.0,1.0,7.0,1.0,8.0,4.0,12.0,9.0,0,1,16.0
166738,Dubai,2018,311,26/02/2018,A,H,R32,3,4794,81.0,1900,11547,41.0,1980,,51.0,55.0,74.0,82.0,38.0,44.0,11.0,14.0,7.0,14.0,1.0,3.0,3.0,3.0,4.0,4.0,0,1,12.0
166769,Sao Paulo,2018,330,26/02/2018,B,C,R32,3,5577,109.0,1750,4198,67.0,1819,,53.0,59.0,84.0,90.0,36.0,38.0,10.0,13.0,7.0,3.0,1.0,9.0,3.0,5.0,8.0,9.0,0,1,14.0
166739,Dubai,2018,311,26/02/2018,A,H,R32,3,4887,417.0,1703,5515,56.0,1899,,32.0,25.0,54.0,47.0,19.0,23.0,9.0,7.0,5.0,13.0,3.0,5.0,3.0,0.0,8.0,2.0,0,1,9.0
166708,Acapulco,2018,200,26/02/2018,A,H,R32,3,4269,27.0,1990,6029,18.0,2052,,27.0,33.0,48.0,56.0,21.0,24.0,8.0,16.0,6.0,3.0,7.0,2.0,1.0,5.0,4.0,5.0,0,1,9.0
166740,Dubai,2018,311,26/02/2018,A,H,R32,3,25609,147.0,1798,5209,42.0,1894,,35.0,29.0,69.0,44.0,27.0,27.0,11.0,10.0,5.0,2.0,4.0,1.0,6.0,0.0,10.0,0.0,0,1,10.0
166770,Sao Paulo,2018,330,26/02/2018,B,C,R32,3,6134,79.0,1804,5630,65.0,1901,,46.0,42.0,66.0,66.0,32.0,33.0,8.0,13.0,3.0,3.0,2.0,1.0,6.0,3.0,8.0,3.0,0,1,10.0
166709,Acapulco,2018,200,26/02/2018,A,H,R32,3,4544,19.0,2016,5978,60.0,1933,,39.0,42.0,60.0,72.0,30.0,34.0,13.0,20.0,17.0,8.0,0.0,2.0,2.0,7.0,4.0,8.0,0,1,10.0
166741,Dubai,2018,311,26/02/2018,A,H,R32,3,20265,138.0,1694,5986,30.0,1989,,36.0,39.0,61.0,76.0,18.0,23.0,10.0,21.0,1.0,0.0,5.0,6.0,4.0,5.0,9.0,8.0,0,1,9.0
166710,Acapulco,2018,200,26/02/2018,A,H,R32,3,11787,113.0,1767,6219,6.0,2102,,68.0,44.0,113.0,91.0,46.0,37.0,24.0,28.0,4.0,8.0,4.0,3.0,8.0,1.0,11.0,3.0,0,1,16.0
166742,Dubai,2018,311,26/02/2018,A,H,R32,3,4879,116.0,1686,5528,74.0,1782,,27.0,40.0,57.0,72.0,14.0,28.0,16.0,16.0,4.0,8.0,1.0,2.0,3.0,4.0,7.0,6.0,0,1,9.0
166771,Sao Paulo,2018,330,26/02/2018,B,C,R32,3,6051,103.0,1600,23950,143.0,1844,,32.0,33.0,58.0,48.0,22.0,29.0,12.0,9.0,2.0,10.0,2.0,1.0,3.0,0.0,6.0,0.0,0,1,9.0
166711,Acapulco,2018,200,26/02/2018,A,H,R32,3,5442,26.0,2173,33215,45.0,1891,,46.0,46.0,92.0,102.0,31.0,36.0,23.0,31.0,0.0,11.0,4.0,11.0,4.0,9.0,9.0,10.0,0,1,14.0
166712,Acapulco,2018,200,26/02/2018,A,H,R32,3,25898,32.0,1999,3970,39.0,2003,,30.0,32.0,55.0,66.0,18.0,25.0,12.0,18.0,2.0,0.0,2.0,2.0,7.0,2.0,11.0,4.0,0,1,9.0
166772,Sao Paulo,2018,330,26/02/2018,B,C,R32,3,50372,620.0,1603,4122,131.0,1779,,40.0,62.0,68.0,96.0,29.0,42.0,17.0,19.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,5.0,0,1,13.0
166743,Dubai,2018,311,26/02/2018,A,H,R32,3,4677,66.0,1926,4570,112.0,1936,,49.0,36.0,85.0,68.0,36.0,29.0,10.0,16.0,5.0,5.0,5.0,2.0,9.0,2.0,13.0,3.0,0,1,10.0
166773,Sao Paulo,2018,330,26/02/2018,B,C,R32,3,5658,102.0,1807,4914,49.0,1932,,76.0,81.0,115.0,128.0,60.0,57.0,18.0,28.0,5.0,6.0,2.0,4.0,0.0,6.0,2.0,9.0,0,1,18.0
166713,Acapulco,2018,200,26/02/2018,A,H,R32,3,4994,54.0,1879,5216,9.0,2212,,23.0,26.0,43.0,46.0,11.0,20.0,7.0,11.0,5.0,4.0,2.0,1.0,6.0,0.0,11.0,1.0,0,1,7.0
166744,Dubai,2018,311,26/02/2018,A,H,R32,3,5333,78.0,1705,5922,34.0,1858,,60.0,56.0,82.0,82.0,36.0,38.0,9.0,9.0,1.0,8.0,3.0,2.0,8.0,3.0,12.0,6.0,0,1,11.0
166774,Sao Paulo,2018,330,26/02/2018,B,C,R32,3,5801,58.0,1858,4296,106.0,1674,,33.0,35.0,54.0,44.0,21.0,27.0,6.0,7.0,4.0,2.0,2.0,1.0,3.0,4.0,7.0,4.0,0,1,8.0
166714,Acapulco,2018,200,26/02/2018,A,H,R32,3,5420,86.0,1774,4728,8.0,2067,,39.0,25.0,67.0,43.0,25.0,22.0,11.0,12.0,2.0,11.0,3.0,0.0,4.0,1.0,8.0,2.0,0,1,10.0
166745,Dubai,2018,311,26/02/2018,A,H,R32,3,4752,37.0,2065,6418,50.0,1937,,40.0,31.0,67.0,53.0,23.0,23.0,11.0,15.0,5.0,6.0,3.0,2.0,6.0,3.0,10.0,5.0,0,1,9.0
