match_id,tournament_name,season,tournament_id,date,level,surface,round,best_of,player_id,player_rank,player_elo_rating,opponent_id,opponent_rank,opponent_elo_rating,outcome,p_1st_in,o_1st_in,p_sv_pt,o_sv_pt,p_1st_won,o_1st_won,p_2nd_won,o_2nd_won,p_ace,o_ace,p_df,o_df,p_bp_sv,o_bp_sv,p_bp_fc,o_bp_fc,p_matches,o_matches,p_sv_gms
166981,Miami Masters,2018,282,19/03/2018,M,H,QF,3,4728,8.0,2099,5793,19.0,2007,,67.0,71.0,106.0,105.0,47.0,50.0,21.0,18.0,14.0,6.0,4.0,4.0,7.0,1.0,10.0,4.0,0,1,17.0
166982,Miami Masters,2018,282,19/03/2018,M,H,SF,3,5216,6.0,2296,4544,17.0,2036,,30.0,35.0,61.0,55.0,21.0,29.0,17.0,15.0,4.0,13.0,3.0,1.0,1.0,0.0,3.0,0.0,0,1,9.0
166983,Miami Masters,2018,282,19/03/2018,M,H,SF,3,5793,19.0,2021,644,5.0,2157,,38.0,40.0,67.0,58.0,25.0,35.0,16.0,10.0,3.0,10.0,3.0,2.0,2.0,0.0,4.0,0.0,0,1,10.0
166984,Miami Masters,2018,282,19/03/2018,M,H,F,3,644,5.0,2164,4544,17.0,2055,,72.0,66.0,108.0,96.0,52.0,54.0,22.0,18.0,10.0,18.0,6.0,2.0,10.0,3.0,12.0,3.0,0,1,16.0
167616,S-Hertogenbosch,2018,302,11/06/2018,B,G,R32,3,5009,350.0,1679,5528,76.0,1819,,35.0,34.0,59.0,61.0,20.0,21.0,11.0,18.0,2.0,2.0,2.0,2.0,6.0,6.0,10.0,7.0,0,1,8.0
167643,Stuttgart,2018,225,11/06/2018,B,G,R32,3,5515,65.0,1888,45307,303.0,1572,,64.0,78.0,107.0,111.0,52.0,59.0,19.0,17.0,21.0,26.0,5.0,6.0,3.0,2.0,6.0,3.0,0,1,15.0
167644,Stuttgart,2018,225,11/06/2018,B,G,R32,3,20265,135.0,1750,4252,85.0,1787,,37.0,32.0,61.0,49.0,21.0,25.0,13.0,12.0,3.0,6.0,2.0,1.0,4.0,4.0,8.0,4.0,0,1,9.0
167617,S-Hertogenbosch,2018,302,11/06/2018,B,G,R32,3,26648,214.0,1712,4291,61.0,1895,,37.0,23.0,53.0,44.0,20.0,21.0,7.0,9.0,6.0,6.0,1.0,1.0,2.0,0.0,7.0,1.0,0,1,9.0
167645,Stuttgart,2018,225,11/06/2018,B,G,R32,3,4259,22.0,2023,4794,100.0,1855,,38.0,63.0,84.0,77.0,29.0,50.0,28.0,9.0,5.0,7.0,2.0,1.0,6.0,0.0,6.0,0.0,0,1,12.0
167618,S-Hertogenbosch,2018,302,11/06/2018,B,G,R32,3,5430,196.0,1592,26578,37.0,1915,,50.0,53.0,73.0,78.0,39.0,41.0,13.0,16.0,8.0,7.0,0.0,4.0,0.0,1.0,2.0,2.0,0,1,14.0
167646,Stuttgart,2018,225,11/06/2018,B,G,R32,3,26007,67.0,1892,5324,47.0,1933,,63.0,63.0,95.0,103.0,43.0,46.0,15.0,21.0,11.0,14.0,2.0,6.0,3.0,5.0,8.0,7.0,0,1,14.0
167619,S-Hertogenbosch,2018,302,11/06/2018,B,G,R32,3,6012,84.0,1812,6407,52.0,1898,,41.0,32.0,59.0,44.0,23.0,25.0,8.0,8.0,1.0,10.0,3.0,0.0,2.0,1.0,6.0,1.0,0,1,9.0
167647,Stuttgart,2018,225,11/06/2018,B,G,R32,3,6031,112.0,1755,5902,46.0,1921,,22.0,28.0,47.0,59.0,19.0,26.0,13.0,18.0,4.0,8.0,2.0,4.0,0.0,5.0,2.0,5.0,0,1,9.0
167620,S-Hertogenbosch,2018,302,11/06/2018,B,G,R32,3,10514,165.0,1537,6057,181.0,1841,,36.0,39.0,63.0,57.0,27.0,29.0,7.0,9.0,6.0,4.0,5.0,0.0,7.0,7.0,11.0,8.0,0,1,9.0
167621,S-Hertogenbosch,2018,302,11/06/2018,B,G,R32,3,3333,90.0,1857,4894,44.0,1871,,68.0,60.0,95.0,100.0,55.0,55.0,16.0,24.0,24.0,15.0,6.0,4.0,2.0,1.0,3.0,1.0,0,1,16.0
167648,Stuttgart,2018,225,11/06/2018,B,G,R32,3,5792,78.0,1848,5670,35.0,2134,,48.0,36.0,82.0,58.0,36.0,35.0,15.0,13.0,8.0,15.0,4.0,4.0,6.0,0.0,8.0,0.0,0,1,10.0
167649,Stuttgart,2018,225,11/06/2018,B,G,R32,3,4677,91.0,1876,3852,33.0,1938,RET,7.0,19.0,16.0,25.0,4.0,16.0,2.0,3.0,1.0,6.0,2.0,1.0,0.0,1.0,2.0,1.0,0,1,3.0
167622,S-Hertogenbosch,2018,302,11/06/2018,B,G,R32,3,5918,87.0,1802,5209,53.0,1809,,35.0,35.0,59.0,49.0,23.0,29.0,9.0,8.0,1.0,3.0,5.0,1.0,4.0,3.0,7.0,3.0,0,1,8.0
167650,Stuttgart,2018,225,11/06/2018,B,G,R32,3,4965,281.0,1705,4467,55.0,1951,,35.0,22.0,54.0,49.0,17.0,15.0,5.0,16.0,0.0,0.0,4.0,3.0,2.0,5.0,8.0,6.0,0,1,8.0
167623,S-Hertogenbosch,2018,302,11/06/2018,B,G,R32,3,5370,70.0,1925,5644,97.0,1764,,65.0,65.0,103.0,122.0,49.0,53.0,24.0,35.0,13.0,15.0,2.0,6.0,5.0,5.0,6.0,5.0,0,1,16.0
167624,S-Hertogenbosch,2018,302,11/06/2018,B,G,R32,3,5058,125.0,1724,5044,69.0,1781,,40.0,21.0,62.0,43.0,29.0,18.0,3.0,15.0,3.0,3.0,6.0,2.0,6.0,1.0,10.0,1.0,0,1,9.0
167651,Stuttgart,2018,225,11/06/2018,B,G,R32,3,5622,180.0,1613,9719,50.0,1888,,58.0,44.0,85.0,73.0,43.0,35.0,10.0,17.0,9.0,11.0,4.0,3.0,10.0,5.0,13.0,6.0,0,1,13.0
167652,Stuttgart,2018,225,11/06/2018,B,G,R32,3,33215,23.0,1966,5422,169.0,1695,,46.0,68.0,87.0,96.0,32.0,45.0,22.0,14.0,8.0,4.0,5.0,1.0,4.0,5.0,8.0,10.0,0,1,14.0
167625,S-Hertogenbosch,2018,302,11/06/2018,B,G,R32,3,4311,49.0,1913,11429,110.0,1648,,33.0,37.0,59.0,54.0,22.0,28.0,11.0,11.0,2.0,3.0,2.0,2.0,3.0,0.0,6.0,0.0,0,1,9.0
167653,Stuttgart,2018,225,11/06/2018,B,G,R32,3,5349,64.0,1895,5539,75.0,1885,,25.0,30.0,52.0,44.0,18.0,23.0,7.0,8.0,2.0,4.0,3.0,2.0,8.0,1.0,13.0,2.0,0,1,8.0
167626,S-Hertogenbosch,2018,302,11/06/2018,B,G,R32,3,5565,88.0,1830,6095,176.0,1629,,68.0,66.0,110.0,100.0,46.0,52.0,22.0,16.0,8.0,11.0,7.0,3.0,4.0,4.0,7.0,6.0,0,1,15.0
167627,S-Hertogenbosch,2018,302,11/06/2018,B,G,R32,3,4198,68.0,1884,4868,72.0,1935,,69.0,65.0,108.0,102.0,53.0,51.0,19.0,23.0,6.0,10.0,8.0,3.0,1.0,1.0,4.0,3.0,0,1,17.0
167654,Stuttgart,2018,225,11/06/2018,B,G,R32,3,4022,93.0,1777,4994,54.0,1875,,52.0,34.0,75.0,62.0,35.0,31.0,12.0,18.0,2.0,9.0,0.0,0.0,5.0,1.0,6.0,1.0,0,1,10.0
167628,S-Hertogenbosch,2018,302,11/06/2018,B,G,R16,3,5528,76.0,1826,4752,30.0,2039,,38.0,25.0,63.0,41.0,25.0,24.0,7.0,8.0,4.0,3.0,1.0,1.0,12.0,0.0,16.0,0.0,0,1,8.0
167655,Stuttgart,2018,225,11/06/2018,B,G,R16,3,45307,303.0,1664,6284,17.0,2011,,31.0,36.0,45.0,52.0,20.0,31.0,9.0,10.0,4.0,10.0,2.0,2.0,0.0,1.0,2.0,1.0,0,1,9.0
167656,Stuttgart,2018,225,11/06/2018,B,G,R16,3,4252,85.0,1799,4794,100.0,1871,,52.0,43.0,72.0,53.0,33.0,32.0,7.0,7.0,4.0,7.0,2.0,1.0,7.0,4.0,10.0,5.0,0,1,9.0
167629,S-Hertogenbosch,2018,302,11/06/2018,B,G,R16,3,4291,61.0,1900,26578,37.0,1918,,66.0,55.0,104.0,90.0,44.0,44.0,18.0,18.0,3.0,6.0,1.0,5.0,2.0,0.0,5.0,2.0,0,1,15.0
167630,S-Hertogenbosch,2018,302,11/06/2018,B,G,R16,3,6407,52.0,1906,4269,34.0,1994,,29.0,38.0,49.0,51.0,16.0,29.0,9.0,7.0,1.0,8.0,3.0,3.0,2.0,3.0,6.0,4.0,0,1,8.0
167657,Stuttgart,2018,225,11/06/2018,B,G,R16,3,5324,47.0,1941,4606,19.0,2073,,34.0,44.0,71.0,68.0,28.0,38.0,20.0,13.0,10.0,8.0,8.0,1.0,5.0,1.0,6.0,1.0,0,1,11.0
167658,Stuttgart,2018,225,11/06/2018,B,G,R16,3,5902,46.0,1927,5670,35.0,2137,,30.0,28.0,45.0,43.0,22.0,24.0,5.0,12.0,3.0,19.0,3.0,2.0,0.0,0.0,3.0,0.0,0,1,9.0
167631,S-Hertogenbosch,2018,302,11/06/2018,B,G,R16,3,4894,44.0,1881,6057,181.0,1844,,36.0,50.0,58.0,71.0,27.0,38.0,9.0,9.0,9.0,13.0,0.0,1.0,0.0,1.0,3.0,2.0,0,1,10.0
167659,Stuttgart,2018,225,11/06/2018,B,G,R16,3,4467,55.0,1954,3852,33.0,1945,,39.0,53.0,73.0,73.0,27.0,41.0,22.0,10.0,8.0,16.0,1.0,4.0,2.0,3.0,4.0,4.0,0,1,11.0
167632,S-Hertogenbosch,2018,302,11/06/2018,B,G,R16,3,5209,53.0,1822,5644,97.0,1786,,66.0,57.0,98.0,104.0,44.0,38.0,16.0,26.0,3.0,10.0,4.0,5.0,8.0,8.0,13.0,12.0,0,1,16.0
167633,S-Hertogenbosch,2018,302,11/06/2018,B,G,R16,3,4180,32.0,1931,5044,69.0,1793,,48.0,44.0,72.0,68.0,38.0,35.0,5.0,12.0,12.0,6.0,2.0,2.0,7.0,4.0,10.0,5.0,0,1,10.0
167661,Stuttgart,2018,225,11/06/2018,B,G,R16,3,5422,169.0,1734,5539,75.0,1895,,38.0,44.0,63.0,68.0,29.0,36.0,12.0,13.0,3.0,2.0,2.0,2.0,4.0,2.0,5.0,2.0,0,1,10.0
167634,S-Hertogenbosch,2018,302,11/06/2018,B,G,R16,3,6095,176.0,1684,11429,110.0,1700,,43.0,31.0,68.0,64.0,27.0,24.0,16.0,22.0,7.0,2.0,2.0,2.0,4.0,1.0,6.0,1.0,0,1,11.0
167662,Stuttgart,2018,225,11/06/2018,B,G,R16,3,4994,54.0,1883,3819,2.0,2435,,52.0,48.0,88.0,71.0,34.0,36.0,19.0,13.0,7.0,5.0,2.0,1.0,6.0,3.0,10.0,5.0,0,1,14.0
167635,S-Hertogenbosch,2018,302,11/06/2018,B,G,R16,3,5166,25.0,1907,4868,72.0,1943,,43.0,33.0,65.0,49.0,33.0,30.0,7.0,10.0,3.0,10.0,4.0,1.0,4.0,0.0,6.0,0.0,0,1,10.0
167636,S-Hertogenbosch,2018,302,11/06/2018,B,G,QF,3,26578,37.0,1927,4752,30.0,2043,,55.0,52.0,95.0,85.0,41.0,41.0,19.0,20.0,9.0,7.0,6.0,1.0,5.0,4.0,5.0,4.0,0,1,12.0
167663,Stuttgart,2018,225,11/06/2018,B,G,QF,3,4794,100.0,1880,6284,17.0,2013,,66.0,64.0,106.0,113.0,49.0,55.0,23.0,24.0,7.0,20.0,1.0,5.0,10.0,4.0,12.0,4.0,0,1,15.0
167664,Stuttgart,2018,225,11/06/2018,B,G,QF,3,4606,19.0,2078,5670,35.0,2141,,41.0,56.0,64.0,77.0,34.0,45.0,15.0,14.0,9.0,24.0,1.0,3.0,0.0,2.0,0.0,2.0,0,1,12.0
167637,S-Hertogenbosch,2018,302,11/06/2018,B,G,QF,3,4269,34.0,2001,6057,181.0,1857,,35.0,58.0,69.0,68.0,25.0,44.0,20.0,6.0,17.0,4.0,5.0,0.0,6.0,0.0,8.0,1.0,0,1,11.0
167638,S-Hertogenbosch,2018,302,11/06/2018,B,G,QF,3,5644,97.0,1802,5044,69.0,1812,,45.0,35.0,68.0,55.0,29.0,28.0,7.0,12.0,6.0,5.0,3.0,4.0,4.0,5.0,7.0,5.0,0,1,9.0
167665,Stuttgart,2018,225,11/06/2018,B,G,QF,3,3852,33.0,1955,6387,24.0,2123,,46.0,49.0,71.0,73.0,38.0,42.0,14.0,14.0,13.0,20.0,5.0,5.0,0.0,0.0,2.0,1.0,0,1,14.0
167666,Stuttgart,2018,225,11/06/2018,B,G,QF,3,5539,75.0,1901,3819,2.0,2436,,37.0,35.0,57.0,56.0,24.0,29.0,14.0,15.0,6.0,4.0,1.0,0.0,4.0,2.0,6.0,2.0,0,1,10.0
166989,Davis Cup G1,2018,28,06/04/2018,D,H,RR,3,25898,35.0,1962,10580,195.0,1686,,46.0,61.0,71.0,85.0,31.0,46.0,13.0,8.0,4.0,6.0,0.0,3.0,4.0,5.0,7.0,7.0,0,1,11.0
166990,Davis Cup G1,2018,28,06/04/2018,D,H,RR,3,23950,141.0,1839,6407,49.0,1930,,22.0,30.0,36.0,40.0,10.0,27.0,6.0,5.0,1.0,8.0,2.0,3.0,0.0,0.0,4.0,0.0,0,1,7.0
166991,Davis Cup G1,2018,28,06/04/2018,D,H,RR,3,5528,85.0,1832,3781,586.0,1841,,61.0,73.0,78.0,99.0,46.0,45.0,8.0,17.0,8.0,7.0,0.0,0.0,4.0,4.0,6.0,5.0,0,1,13.0
166992,Davis Cup G1,2018,28,06/04/2018,D,C,RR,3,5601,147.0,1609,5986,32.0,1952,,35.0,29.0,59.0,43.0,20.0,22.0,9.0,9.0,2.0,1.0,3.0,0.0,4.0,1.0,9.0,2.0,0,1,8.0
166993,Davis Cup G1,2018,28,06/04/2018,D,C,RR,3,5792,95.0,1891,5364,130.0,1845,,48.0,44.0,65.0,64.0,33.0,36.0,9.0,12.0,7.0,8.0,1.0,4.0,11.0,3.0,13.0,3.0,0,1,9.0
166994,Davis Cup G1,2018,28,06/04/2018,D,C,RR,3,5986,32.0,1954,5364,130.0,1859,,42.0,62.0,70.0,90.0,24.0,41.0,14.0,12.0,1.0,3.0,2.0,1.0,2.0,5.0,6.0,8.0,0,1,10.0
166995,Davis Cup G1,2018,28,06/04/2018,D,C,RR,3,6061,138.0,1763,5792,95.0,1879,,65.0,53.0,95.0,84.0,41.0,40.0,16.0,15.0,4.0,9.0,3.0,0.0,6.0,1.0,9.0,5.0,0,1,14.0
166996,Davis Cup G1,2018,28,06/04/2018,D,H,RR,3,5046,290.0,1776,6315,125.0,1756,,28.0,36.0,45.0,52.0,16.0,30.0,5.0,7.0,6.0,4.0,0.0,2.0,1.0,3.0,5.0,3.0,0,1,7.0
166997,Davis Cup G1,2018,28,06/04/2018,D,H,RR,3,6091,234.0,1624,23589,257.0,1671,,59.0,56.0,84.0,77.0,35.0,35.0,6.0,9.0,4.0,8.0,2.0,0.0,10.0,4.0,17.0,8.0,0,1,12.0
166998,Davis Cup G1,2018,28,06/04/2018,D,H,RR,3,6315,125.0,1774,23589,257.0,1696,,36.0,33.0,60.0,51.0,23.0,25.0,9.0,10.0,1.0,2.0,3.0,0.0,5.0,2.0,9.0,3.0,0,1,9.0
167000,Davis Cup G1,2018,28,06/04/2018,D,C,RR,3,22389,276.0,1635,6196,65.0,1854,,23.0,27.0,38.0,42.0,9.0,21.0,6.0,9.0,0.0,7.0,2.0,1.0,2.0,1.0,7.0,1.0,0,1,6.0
167001,Davis Cup G1,2018,28,06/04/2018,D,C,RR,3,4533,98.0,1860,6347,208.0,1783,,52.0,57.0,86.0,80.0,37.0,39.0,11.0,12.0,1.0,4.0,2.0,3.0,5.0,5.0,10.0,7.0,0,1,12.0
167002,Davis Cup G1,2018,28,06/04/2018,D,C,RR,3,6310,233.0,1698,44900,570.0,1500,,43.0,46.0,64.0,68.0,28.0,35.0,12.0,14.0,1.0,7.0,2.0,1.0,5.0,3.0,7.0,3.0,0,1,10.0
167010,Davis Cup G1,2018,28,06/04/2018,D,G,RR,3,52451,1770.0,1500,26742,906.0,1525,,33.0,25.0,51.0,46.0,18.0,20.0,6.0,12.0,4.0,8.0,4.0,3.0,2.0,4.0,7.0,5.0,0,1,8.0
167011,Davis Cup G1,2018,28,06/04/2018,D,H,RR,3,44482,355.0,1745,5303,70.0,1878,,36.0,26.0,61.0,51.0,24.0,22.0,16.0,18.0,4.0,5.0,1.0,1.0,5.0,0.0,7.0,0.0,0,1,10.0
167012,Davis Cup G1,2018,28,06/04/2018,D,H,RR,3,5658,106.0,1798,11174,133.0,1679,,50.0,48.0,79.0,79.0,38.0,39.0,13.0,17.0,4.0,4.0,2.0,0.0,1.0,2.0,3.0,3.0,0,1,11.0
167013,Davis Cup G1,2018,28,06/04/2018,D,H,RR,3,11174,133.0,1716,5303,70.0,1885,,54.0,37.0,77.0,58.0,35.0,27.0,11.0,15.0,9.0,1.0,1.0,0.0,6.0,3.0,8.0,3.0,0,1,10.0
167014,Davis Cup G1,2018,28,06/04/2018,D,H,RR,3,5658,106.0,1779,44482,355.0,1733,,29.0,53.0,61.0,74.0,22.0,36.0,11.0,8.0,1.0,5.0,7.0,4.0,4.0,5.0,8.0,7.0,0,1,9.0
167701,London,2018,33,18/06/2018,A,G,R32,3,5986,29.0,1928,5763,5.0,2132,,65.0,61.0,106.0,94.0,44.0,51.0,21.0,15.0,1.0,9.0,6.0,5.0,11.0,6.0,15.0,8.0,0,1,14.0
167670,Halle,2018,315,18/06/2018,A,G,R32,3,644,3.0,2218,6418,34.0,2015,,39.0,37.0,53.0,59.0,23.0,24.0,4.0,15.0,2.0,4.0,2.0,1.0,3.0,5.0,7.0,6.0,0,1,8.0
167702,London,2018,33,18/06/2018,A,G,R32,3,5349,63.0,1885,4920,22.0,2307,,41.0,26.0,68.0,34.0,23.0,24.0,10.0,4.0,2.0,4.0,3.0,2.0,8.0,0.0,13.0,0.0,0,1,8.0
167671,Halle,2018,315,18/06/2018,A,G,R32,3,45307,286.0,1657,5918,85.0,1789,,44.0,47.0,75.0,82.0,32.0,31.0,15.0,24.0,9.0,6.0,5.0,5.0,4.0,6.0,6.0,7.0,0,1,11.0
167672,Halle,2018,315,18/06/2018,A,G,R32,3,26414,81.0,1784,4311,50.0,1897,,43.0,41.0,83.0,55.0,28.0,36.0,22.0,10.0,11.0,4.0,1.0,0.0,9.0,0.0,11.0,0.0,0,1,10.0
167703,London,2018,33,18/06/2018,A,G,R32,3,5543,340.0,1871,5166,26.0,1898,,49.0,53.0,89.0,85.0,36.0,33.0,19.0,17.0,2.0,11.0,2.0,5.0,6.0,2.0,9.0,6.0,0,1,14.0
167704,London,2018,33,18/06/2018,A,G,R32,3,4606,19.0,2071,3898,66.0,1925,,66.0,51.0,107.0,85.0,48.0,39.0,17.0,19.0,11.0,19.0,1.0,3.0,6.0,4.0,9.0,6.0,0,1,15.0
167673,Halle,2018,315,18/06/2018,A,G,R32,3,4752,25.0,2061,4252,82.0,1789,,33.0,21.0,56.0,45.0,20.0,20.0,8.0,14.0,2.0,7.0,1.0,0.0,5.0,1.0,9.0,1.0,0,1,8.0
167705,London,2018,33,18/06/2018,A,G,R32,3,4728,8.0,2071,4914,38.0,1935,,73.0,78.0,97.0,109.0,59.0,59.0,16.0,21.0,26.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,0,1,17.0
167674,Halle,2018,315,18/06/2018,A,G,R32,3,5515,67.0,1870,5131,16.0,2069,,25.0,43.0,50.0,60.0,19.0,30.0,7.0,11.0,5.0,5.0,3.0,0.0,3.0,4.0,6.0,4.0,0,1,8.0
167675,Halle,2018,315,18/06/2018,A,G,R32,3,5303,47.0,1906,4894,43.0,1870,,63.0,61.0,115.0,107.0,49.0,46.0,20.0,21.0,3.0,12.0,3.0,0.0,16.0,8.0,20.0,11.0,0,1,16.0
167706,London,2018,33,18/06/2018,A,G,R32,3,11549,55.0,1887,26011,62.0,1898,,33.0,58.0,63.0,80.0,25.0,44.0,18.0,12.0,6.0,6.0,4.0,2.0,0.0,6.0,2.0,7.0,0,1,11.0
167707,London,2018,33,18/06/2018,A,G,R32,3,5058,121.0,1708,4868,61.0,1953,,43.0,33.0,68.0,46.0,27.0,29.0,12.0,8.0,2.0,6.0,1.0,2.0,4.0,0.0,7.0,0.0,0,1,9.0
167676,Halle,2018,315,18/06/2018,A,G,R32,3,4994,65.0,1882,11547,36.0,1984,,38.0,50.0,59.0,69.0,32.0,38.0,11.0,14.0,7.0,12.0,3.0,0.0,2.0,1.0,3.0,1.0,0,1,10.0
167677,Halle,2018,315,18/06/2018,A,G,R32,3,4893,159.0,1749,5442,27.0,2176,,45.0,34.0,69.0,61.0,29.0,23.0,10.0,19.0,6.0,3.0,2.0,1.0,4.0,0.0,7.0,2.0,0,1,10.0
167708,London,2018,33,18/06/2018,A,G,R32,3,6044,14.0,1953,6407,53.0,1898,,28.0,40.0,52.0,62.0,22.0,35.0,12.0,11.0,2.0,9.0,2.0,5.0,0.0,1.0,2.0,1.0,0,1,10.0
167709,London,2018,33,18/06/2018,A,G,R32,3,5978,58.0,1905,6364,17.0,2024,,57.0,31.0,88.0,60.0,40.0,28.0,13.0,19.0,7.0,6.0,0.0,2.0,3.0,0.0,5.0,1.0,0,1,11.0
167678,Halle,2018,315,18/06/2018,A,G,R32,3,6284,18.0,2012,26578,35.0,1920,,35.0,36.0,77.0,60.0,28.0,31.0,16.0,16.0,3.0,8.0,6.0,2.0,3.0,3.0,5.0,3.0,0,1,10.0
167679,Halle,2018,315,18/06/2018,A,G,R32,3,5034,96.0,1764,6031,109.0,1746,,28.0,27.0,49.0,55.0,21.0,22.0,15.0,21.0,7.0,5.0,0.0,1.0,0.0,2.0,2.0,2.0,0,1,10.0
167710,London,2018,33,18/06/2018,A,G,R32,3,4913,156.0,2327,6387,21.0,2125,,67.0,66.0,119.0,110.0,51.0,55.0,21.0,14.0,16.0,18.0,8.0,11.0,8.0,7.0,11.0,11.0,0,1,16.0
167680,Halle,2018,315,18/06/2018,A,G,R32,3,9719,49.0,1887,5209,52.0,1808,,56.0,56.0,93.0,88.0,37.0,40.0,17.0,19.0,12.0,6.0,5.0,1.0,3.0,4.0,8.0,7.0,0,1,16.0
167711,London,2018,33,18/06/2018,A,G,R32,3,6012,84.0,1802,5670,31.0,2151,RET,27.0,24.0,39.0,29.0,15.0,21.0,4.0,3.0,0.0,13.0,2.0,2.0,3.0,0.0,6.0,0.0,0,1,5.0
167712,London,2018,33,18/06/2018,A,G,R32,3,5663,9.0,2145,3852,37.0,1949,,46.0,50.0,87.0,86.0,32.0,44.0,24.0,23.0,2.0,11.0,5.0,3.0,0.0,1.0,3.0,2.0,0,1,14.0
167681,Halle,2018,315,18/06/2018,A,G,R32,3,4022,94.0,1766,6219,7.0,2172,,47.0,45.0,62.0,77.0,33.0,37.0,6.0,13.0,2.0,19.0,1.0,4.0,2.0,4.0,5.0,5.0,0,1,10.0
167682,Halle,2018,315,18/06/2018,A,G,R32,3,5902,45.0,1922,4259,24.0,2011,RET,41.0,51.0,69.0,86.0,29.0,33.0,13.0,19.0,1.0,3.0,3.0,1.0,3.0,6.0,6.0,8.0,0,1,11.0
167713,London,2018,33,18/06/2018,A,G,R32,3,26456,223.0,1704,5016,13.0,1967,,30.0,38.0,60.0,56.0,22.0,33.0,13.0,9.0,5.0,16.0,2.0,1.0,4.0,2.0,7.0,2.0,0,1,9.0
167714,London,2018,33,18/06/2018,A,G,R32,3,11787,80.0,1813,4526,261.0,2097,,26.0,29.0,54.0,48.0,17.0,25.0,13.0,11.0,2.0,13.0,5.0,2.0,5.0,0.0,8.0,0.0,0,1,8.0
167683,Halle,2018,315,18/06/2018,A,G,R32,3,4291,59.0,1891,5044,60.0,1816,,29.0,46.0,50.0,62.0,16.0,34.0,10.0,6.0,2.0,3.0,2.0,4.0,2.0,2.0,6.0,3.0,0,1,9.0
167715,London,2018,33,18/06/2018,A,G,R32,3,33215,23.0,1952,4180,46.0,1918,,58.0,47.0,83.0,73.0,46.0,45.0,14.0,15.0,14.0,13.0,2.0,3.0,3.0,0.0,3.0,0.0,0,1,12.0
167684,Halle,2018,315,18/06/2018,A,G,R32,3,5438,44.0,1990,5324,48.0,1935,,52.0,39.0,78.0,80.0,33.0,26.0,11.0,23.0,3.0,9.0,4.0,6.0,0.0,6.0,3.0,8.0,0,1,12.0
167105,Marrakech,2018,299,09/04/2018,B,C,R16,3,4466,617.0,1744,5918,86.0,1799,,52.0,73.0,117.0,118.0,38.0,49.0,29.0,19.0,3.0,3.0,9.0,10.0,14.0,5.0,18.0,9.0,0,1,16.0
167074,Houston,2018,244,09/04/2018,B,C,R16,3,4546,66.0,1868,6044,16.0,2003,,47.0,25.0,80.0,49.0,34.0,22.0,15.0,18.0,4.0,6.0,7.0,3.0,11.0,0.0,13.0,0.0,0,1,10.0
167106,Marrakech,2018,299,09/04/2018,B,C,R16,3,5056,221.0,1746,4664,355.0,1773,,35.0,30.0,56.0,39.0,18.0,22.0,7.0,8.0,1.0,1.0,1.0,0.0,2.0,0.0,7.0,0.0,0,1,7.0
167075,Houston,2018,244,09/04/2018,B,C,R16,3,26011,58.0,1907,5438,51.0,1927,,31.0,35.0,52.0,67.0,21.0,25.0,10.0,19.0,4.0,12.0,1.0,4.0,2.0,6.0,5.0,7.0,0,1,9.0
167076,Houston,2018,244,09/04/2018,B,C,R16,3,5953,143.0,1807,4544,9.0,2071,,35.0,30.0,63.0,45.0,22.0,28.0,14.0,9.0,5.0,13.0,4.0,0.0,7.0,0.0,10.0,0.0,0,1,9.0
167107,Marrakech,2018,299,09/04/2018,B,C,R16,3,5070,23.0,1913,6058,160.0,1804,,42.0,49.0,75.0,79.0,26.0,33.0,11.0,13.0,2.0,0.0,1.0,3.0,4.0,5.0,9.0,8.0,0,1,10.0
167077,Houston,2018,244,09/04/2018,B,C,QF,3,5539,63.0,1889,5801,56.0,1850,,54.0,66.0,84.0,112.0,37.0,43.0,15.0,26.0,5.0,9.0,1.0,7.0,4.0,7.0,8.0,10.0,0,1,15.0
167108,Marrakech,2018,299,09/04/2018,B,C,QF,3,4291,91.0,1868,6364,26.0,1999,,17.0,28.0,40.0,41.0,11.0,25.0,8.0,8.0,1.0,4.0,4.0,1.0,0.0,1.0,4.0,1.0,0,1,7.0
167078,Houston,2018,244,09/04/2018,B,C,QF,3,6387,24.0,2134,3333,88.0,1886,,55.0,44.0,81.0,69.0,34.0,37.0,16.0,14.0,3.0,18.0,1.0,4.0,5.0,3.0,8.0,4.0,0,1,13.0
167109,Marrakech,2018,299,09/04/2018,B,C,QF,3,4467,71.0,1934,4752,38.0,2046,,50.0,41.0,71.0,76.0,24.0,29.0,5.0,10.0,0.0,3.0,6.0,8.0,3.0,1.0,10.0,6.0,0,1,10.0
167110,Marrakech,2018,299,09/04/2018,B,C,QF,3,5918,86.0,1810,5303,70.0,1906,,42.0,49.0,80.0,80.0,19.0,30.0,20.0,20.0,1.0,6.0,3.0,3.0,7.0,4.0,13.0,7.0,0,1,12.0
167079,Houston,2018,244,09/04/2018,B,C,QF,3,6044,16.0,2008,26007,72.0,1903,,58.0,56.0,97.0,90.0,46.0,38.0,16.0,19.0,2.0,14.0,6.0,5.0,9.0,5.0,12.0,7.0,0,1,14.0
167111,Marrakech,2018,299,09/04/2018,B,C,QF,3,6058,160.0,1821,4664,355.0,1786,,77.0,74.0,114.0,106.0,49.0,43.0,10.0,15.0,3.0,0.0,7.0,4.0,9.0,8.0,16.0,14.0,0,1,15.0
