match_id,date,surface,level,round,best_of,player_id,opponent_id,player_rank,opponent_rank,player_elo_rating,opponent_elo_rating,player_age,opponent_age,player_height,opponent_height,outcome,p_matches,o_matches,p_sets,o_sets,p_games,o_games,p_tbs,o_tbs,p_ace,p_df,p_sv_pt,p_1st_in,p_1st_won,p_2nd_won,p_sv_gms,p_bp_sv,p_bp_fc,o_ace,o_df,o_sv_pt,o_1st_in,o_1st_won,o_2nd_won,o_sv_gms,o_bp_sv,o_bp_fc,minutes,p_upsets,o_upsets,p_avg_ace,p_avg_df,p_avg_sv_pt,p_avg_1st_in,p_avg_1st_won,p_avg_2nd_won,p_avg_sv_gms,p_avg_bp_sv,p_avg_bp_fc,o_avg_ace,o_avg_df,o_avg_sv_pt,o_avg_1st_in,o_avg_1st_won,o_avg_2nd_won,o_avg_sv_gms,o_avg_bp_sv,o_avg_bp_fc
167593,28/05/2018,C,G,R32,5,5663,4789,9.0,37.0,2157,2056,27.47,31.74,163.0,193.0,,1,0,3,2,29,23,0,1,4.0,9.0,177.0,101.0,63.0,40.0,26.0,12.0,20.0,6.0,2.0,172.0,114.0,67.0,26.0,26.0,8.0,19.0,238.0,0,0,5.46,3.51,79.22,46.04,33.04,16.92,12.39,4.24,6.97,6.42,3.06,81.5,48.87,33.64,15.31,12.45,4.88,8.33
166184,08/01/2018,H,B,F,3,5131,5216,21.0,12.0,2104,2251,29.74,29.29,183.0,198.0,,1,0,2,1,17,12,0,0,7.0,4.0,85.0,55.0,42.0,15.0,15.0,2.0,4.0,9.0,1.0,79.0,49.0,33.0,17.0,14.0,1.0,5.0,127.0,1,0,3.03,2.03,78.49,51.94,36.01,14.25,12.38,4.1,6.6,6.61,3.08,79.58,47.26,32.67,15.36,12.13,4.41,7.62
166394,03/02/2018,C,D,RR,3,22510,5149,482.0,590.0,1512,1609,22.33,29.68,,,,1,0,2,0,12,10,1,0,19.0,4.0,64.0,39.0,35.0,16.0,11.0,0.0,0.0,7.0,6.0,81.0,51.0,39.0,14.0,11.0,7.0,8.0,99.0,0,0,8.33,4.33,97.33,56.0,41.0,22.67,14.67,3.33,5.67,8.67,5.0,97.0,59.33,47.0,19.33,14.67,4.67,6.0
167873,02/07/2018,G,G,R64,5,644,26007,3.0,68.0,2206,1884,21.2,20.68,198.0,,,1,0,3,2,29,20,0,1,11.0,3.0,148.0,100.0,78.0,26.0,26.0,6.0,7.0,13.0,9.0,151.0,83.0,71.0,24.0,24.0,11.0,16.0,192.0,0,0,7.26,3.81,82.17,51.5,37.31,15.75,12.99,3.83,6.26,4.76,2.93,81.88,50.14,35.35,15.77,12.98,4.11,7.21
167729,18/06/2018,G,A,SF,3,4920,4868,22.0,61.0,2314,1974,31.07,31.35,188.0,188.0,,1,0,2,0,12,10,1,0,4.0,0.0,59.0,40.0,33.0,16.0,11.0,0.0,0.0,5.0,2.0,75.0,52.0,40.0,10.0,11.0,2.0,3.0,92.0,0,0,5.36,2.26,77.39,50.16,36.74,15.06,12.49,3.43,5.25,4.94,2.8,80.65,48.64,32.27,14.39,12.14,4.89,8.79
167871,02/07/2018,G,G,R64,5,5442,6057,28.0,184.0,2166,1875,28.51,25.69,178.0,193.0,,1,0,3,1,21,20,1,0,24.0,4.0,131.0,84.0,64.0,27.0,21.0,4.0,7.0,16.0,4.0,147.0,95.0,71.0,22.0,21.0,8.0,11.0,163.0,0,0,3.38,2.69,77.61,47.33,33.62,15.99,12.19,3.79,6.19,6.38,3.08,79.81,47.77,33.19,15.03,12.23,4.81,8.11
169046,31/12/2018,H,B,R32,3,5201,5148,95.0,104.0,1936,1757,30.335386,30.595482,190.0,180.0,,1,0,2,1,16,14,0,0,14.0,6.0,102.0,61.0,45.0,23.0,15.0,7.0,9.0,1.0,2.0,96.0,61.0,41.0,18.0,15.0,7.0,10.0,134.0,0,0,9.46,4.19,79.5,47.99,36.15,15.3,12.5,4.09,6.4,5.33,2.84,79.3,48.61,34.98,16.04,12.49,3.96,6.37
166203,08/01/2018,H,B,R16,3,6407,11549,84.0,55.0,1873,1911,21.91,21.25,,,,1,0,2,1,17,14,0,0,6.0,1.0,78.0,49.0,41.0,19.0,15.0,2.0,3.0,3.0,2.0,104.0,67.0,43.0,23.0,16.0,7.0,10.0,125.0,1,0,7.0,3.48,79.52,47.78,34.3,15.57,12.07,4.6,7.27,4.52,2.97,77.67,47.7,33.62,15.23,12.22,4.38,7.13
167483,21/05/2018,C,B,QF,3,4467,5055,75.0,91.0,1923,1844,33.4,30.4,183.0,183.0,,1,0,2,1,16,16,1,0,11.0,3.0,100.0,60.0,48.0,22.0,16.0,2.0,3.0,1.0,1.0,102.0,70.0,47.0,20.0,16.0,3.0,4.0,156.0,0,0,4.32,2.23,80.83,46.0,31.88,18.02,12.4,4.47,7.41,5.02,2.64,80.28,48.17,33.1,15.2,12.28,4.43,7.74
166519,05/02/2018,H,B,R16,3,4180,4311,28.0,77.0,2025,1934,34.75,33.96,193.0,190.0,,1,0,2,1,16,18,2,0,23.0,4.0,108.0,66.0,54.0,25.0,17.0,5.0,7.0,14.0,5.0,123.0,66.0,57.0,26.0,17.0,6.0,7.0,153.0,0,0,13.28,3.54,82.21,50.48,39.4,15.97,13.05,3.9,5.85,8.05,2.99,79.69,49.81,38.04,16.48,12.92,3.24,4.97
166214,15/01/2018,H,G,R128,5,5349,6418,122.0,46.0,1882,1936,28.59,21.17,183.0,,,1,0,3,0,19,10,0,0,10.0,2.0,108.0,69.0,51.0,17.0,15.0,5.0,7.0,2.0,4.0,79.0,48.0,27.0,14.0,14.0,2.0,8.0,139.0,1,0,4.49,1.9,85.49,54.09,36.42,16.29,13.38,4.0,7.33,7.71,3.01,83.91,49.72,35.76,17.1,13.27,4.01,7.04
168361,27/08/2018,H,G,R128,5,4544,5602,11.0,92.0,2066,1753,33.34,28.02,206.0,190.0,,1,0,3,0,18,13,1,0,20.0,1.0,84.0,63.0,54.0,12.0,17.0,1.0,2.0,8.0,8.0,92.0,52.0,37.0,21.0,15.0,1.0,4.0,113.0,0,0,18.07,2.29,88.7,61.08,47.94,15.5,14.37,2.9,4.09,7.8,3.28,88.59,55.4,42.83,19.22,14.2,3.38,4.9
168602,24/09/2018,H,B,R32,3,11787,5828,73.0,287.0,1850,1683,23.09,27.03,,,,1,0,2,0,12,4,0,0,5.0,3.0,50.0,31.0,24.0,11.0,8.0,6.0,6.0,3.0,2.0,52.0,21.0,16.0,10.0,8.0,3.0,7.0,70.0,0,0,4.5,3.98,82.5,51.7,36.4,14.68,12.4,4.68,7.38,5.05,3.13,80.95,49.85,34.1,16.0,12.55,4.15,7.13
167987,16/07/2018,C,B,QF,3,5466,5528,188.0,83.0,1775,1828,28.45,28.19,,185.0,,1,0,2,0,12,5,0,0,1.0,2.0,59.0,37.0,28.0,12.0,9.0,2.0,2.0,0.0,0.0,48.0,35.0,18.0,8.0,8.0,2.0,5.0,72.0,1,0,2.81,4.1,93.0,54.38,35.38,19.1,13.86,6.57,10.67,4.52,3.33,90.9,53.57,36.57,18.86,13.71,4.95,8.43
167661,11/06/2018,G,B,R16,3,5539,5422,75.0,169.0,1895,1734,28.07,28.58,185.0,,,1,0,2,0,12,9,1,0,2.0,2.0,68.0,44.0,36.0,13.0,11.0,2.0,2.0,3.0,2.0,63.0,38.0,29.0,12.0,10.0,4.0,5.0,89.0,0,0,5.11,2.5,84.9,54.86,37.96,15.4,13.07,5.03,7.93,6.69,3.24,85.13,51.39,37.42,16.84,13.12,4.53,7.13
167076,09/04/2018,C,B,R16,3,4544,5953,9.0,143.0,2071,1807,32.95,26.02,206.0,,,1,0,2,0,12,6,0,0,13.0,0.0,45.0,30.0,28.0,9.0,9.0,0.0,0.0,5.0,4.0,63.0,35.0,22.0,14.0,9.0,7.0,10.0,65.0,0,0,17.69,2.27,87.93,60.46,47.33,15.38,14.2,2.93,4.13,7.62,3.25,87.59,54.65,42.23,19.09,14.04,3.35,4.85
168719,08/10/2018,H,M,R32,3,5442,44884,12.0,415.0,2175,1677,28.77,18.98,178.0,,,1,0,2,1,15,9,0,0,3.0,0.0,62.0,42.0,28.0,14.0,12.0,0.0,2.0,3.0,1.0,75.0,47.0,32.0,9.0,12.0,5.0,10.0,,0,0,3.41,2.66,77.46,47.24,33.57,15.98,12.18,3.79,6.18,6.41,3.07,79.76,47.79,33.17,15.02,12.22,4.76,8.07
167784,25/06/2018,G,B,SF,3,5034,6051,94.0,31.0,1804,1952,30.64,25.73,185.0,,,1,0,2,0,12,7,0,0,9.0,0.0,47.0,33.0,29.0,11.0,10.0,0.0,0.0,7.0,0.0,54.0,39.0,29.0,5.0,9.0,3.0,5.0,58.0,1,0,6.33,2.58,81.13,47.75,33.94,16.79,12.68,4.11,7.08,7.98,2.93,79.65,48.58,36.24,16.46,12.81,3.63,5.74
166940,19/03/2018,H,M,R64,3,33215,5986,46.0,30.0,1913,1963,18.93,25.83,,172.0,,1,0,2,0,13,6,0,0,8.0,5.0,60.0,37.0,30.0,11.0,10.0,3.0,5.0,1.0,5.0,59.0,36.0,21.0,7.0,9.0,4.0,9.0,72.0,1,0,8.78,5.24,87.58,49.84,37.49,20.82,13.93,4.16,6.31,4.38,4.16,85.91,51.91,38.84,18.04,13.8,3.51,5.76
167820,02/07/2018,G,G,R128,5,3898,5902,63.0,49.0,1928,1915,36.53,26.4,185.0,,,1,0,3,0,20,13,0,0,6.0,3.0,107.0,61.0,46.0,23.0,16.0,7.0,10.0,11.0,10.0,123.0,55.0,35.0,33.0,17.0,10.0,17.0,146.0,1,0,5.88,3.3,79.11,50.97,35.34,13.73,12.34,4.09,7.0,7.06,2.81,79.35,47.97,34.21,15.76,12.43,4.27,7.01
166651,19/02/2018,H,B,R32,3,5718,5601,99.0,136.0,1832,1626,26.93,27.52,188.0,,,1,0,2,0,12,8,1,0,9.0,1.0,70.0,43.0,37.0,13.0,10.0,2.0,2.0,8.0,2.0,65.0,37.0,28.0,12.0,10.0,2.0,4.0,88.0,0,0,10.37,4.26,84.53,48.46,36.71,18.41,13.22,3.65,5.96,6.26,3.1,82.37,51.35,38.76,17.47,13.24,3.26,5.0
166753,26/02/2018,H,A,R16,3,6284,11547,15.0,41.0,2043,1987,24.01,21.77,185.0,,,1,0,2,1,15,13,0,0,7.0,2.0,83.0,53.0,40.0,16.0,14.0,5.0,7.0,7.0,1.0,78.0,46.0,36.0,16.0,14.0,0.0,3.0,100.0,0,0,7.79,3.64,84.4,47.02,34.66,19.14,13.02,4.36,6.95,6.77,2.97,82.25,49.66,36.17,16.47,12.98,3.82,6.47
167000,06/04/2018,C,D,RR,3,6196,22389,65.0,276.0,1854,1635,24.74,21.05,,,,1,0,2,0,12,1,0,0,7.0,1.0,42.0,27.0,21.0,9.0,7.0,1.0,1.0,0.0,2.0,38.0,23.0,9.0,6.0,6.0,2.0,7.0,57.0,0,0,6.79,3.78,80.13,51.02,36.39,14.88,12.54,4.07,6.6,6.88,2.91,79.28,48.35,35.28,16.14,12.57,3.85,6.27
166780,26/02/2018,C,B,R16,3,4921,6235,20.0,194.0,2046,1736,30.76,24.39,178.0,,,1,0,2,0,13,6,0,0,0.0,2.0,49.0,33.0,26.0,9.0,9.0,1.0,2.0,1.0,1.0,61.0,44.0,25.0,6.0,10.0,8.0,13.0,68.0,0,0,3.16,4.01,80.05,47.01,31.63,15.87,12.15,4.59,8.08,4.43,2.89,78.57,47.32,32.24,15.39,12.24,4.48,7.82
168029,23/07/2018,C,B,R32,3,26414,5420,84.0,97.0,1794,1813,22.28,28.7,,,,1,0,2,0,12,6,0,0,13.0,1.0,62.0,39.0,31.0,13.0,9.0,4.0,4.0,2.0,1.0,57.0,41.0,25.0,6.0,9.0,2.0,5.0,74.0,0,0,7.32,2.04,79.36,48.36,36.08,16.16,12.96,3.48,5.84,3.8,2.88,83.28,52.12,38.0,17.52,13.28,4.04,6.0
168353,27/08/2018,H,G,R128,5,5216,5375,3.0,246.0,2256,1849,29.92,29.1,198.0,183.0,,1,0,3,0,18,7,0,0,11.0,2.0,64.0,44.0,35.0,11.0,13.0,0.0,2.0,2.0,6.0,71.0,45.0,25.0,10.0,12.0,7.0,14.0,103.0,0,0,7.43,2.31,76.31,48.65,36.21,14.73,12.35,3.22,5.09,7.15,2.76,79.26,47.72,33.44,15.21,12.35,4.35,7.48
167301,30/04/2018,C,B,R32,3,9719,4459,73.0,159.0,1787,1812,22.87,33.39,,196.0,RET,1,0,0,1,5,6,0,0,2.0,0.0,28.0,18.0,15.0,8.0,5.0,0.0,0.0,5.0,4.0,35.0,19.0,16.0,10.0,6.0,2.0,2.0,36.0,0,0,5.75,1.72,75.0,48.09,33.28,14.75,11.94,3.47,6.0,5.69,3.16,74.84,46.5,35.03,16.34,12.09,3.25,4.78
167185,23/04/2018,C,A,R64,3,6134,4887,77.0,420.0,1800,1691,25.08,31.09,,190.0,,1,0,2,0,12,6,0,0,0.0,3.0,59.0,42.0,30.0,9.0,9.0,5.0,7.0,2.0,1.0,63.0,37.0,20.0,11.0,9.0,4.0,9.0,95.0,0,0,3.14,3.35,73.63,44.79,30.42,14.35,11.12,4.09,6.98,3.72,3.07,72.63,42.63,30.07,14.51,11.28,3.47,6.21
167251,30/04/2018,C,B,R32,3,5148,4467,143.0,70.0,1726,1930,29.92,33.34,180.0,183.0,,1,0,2,1,16,15,1,0,1.0,2.0,117.0,98.0,56.0,9.0,16.0,7.0,13.0,1.0,3.0,132.0,97.0,55.0,14.0,15.0,15.0,21.0,164.0,1,0,2.31,2.54,73.31,54.46,33.0,8.23,11.23,4.62,8.54,2.62,2.77,76.38,50.23,32.69,11.62,11.46,4.69,8.15
168323,20/08/2018,H,B,R16,3,11176,26414,23.0,60.0,2027,1906,22.25,22.35,,,,1,0,2,1,15,12,0,0,3.0,3.0,79.0,51.0,41.0,15.0,14.0,2.0,3.0,2.0,5.0,79.0,46.0,35.0,19.0,13.0,4.0,6.0,108.0,0,0,3.52,3.03,73.75,45.55,32.12,14.2,11.62,3.56,6.16,7.57,3.08,76.51,46.55,32.38,13.97,11.76,4.4,7.55
167961,16/07/2018,G,B,QF,3,5058,5351,123.0,131.0,1754,1745,30.54,29.08,175.0,,,1,0,2,1,17,12,0,0,3.0,5.0,84.0,53.0,42.0,17.0,15.0,4.0,6.0,6.0,9.0,101.0,69.0,43.0,14.0,14.0,9.0,13.0,112.0,0,0,4.38,2.6,81.76,50.29,33.45,15.79,12.5,4.76,8.21,5.56,3.61,80.34,47.14,33.88,17.03,12.54,4.18,6.73
168706,08/10/2018,H,M,R64,3,6407,5573,22.0,216.0,2046,1746,22.66,28.26,,,,1,0,2,1,15,16,1,0,13.0,5.0,99.0,55.0,46.0,23.0,15.0,2.0,3.0,10.0,8.0,116.0,72.0,58.0,19.0,16.0,3.0,4.0,146.0,0,0,6.95,3.66,78.69,46.48,33.61,16.07,12.08,4.25,6.77,4.97,3.14,76.92,47.04,33.64,14.85,12.17,4.34,7.11
168085,30/07/2018,H,B,R32,3,5159,23589,122.0,176.0,1654,1725,30.12,22.11,180.0,,,1,0,2,1,15,12,0,0,8.0,4.0,78.0,42.0,32.0,20.0,13.0,4.0,7.0,8.0,0.0,81.0,41.0,26.0,19.0,14.0,3.0,8.0,105.0,0,0,4.57,3.26,84.4,49.6,33.45,17.17,12.9,5.05,8.69,7.1,3.71,83.55,50.31,37.0,17.36,13.17,4.21,6.71
166839,05/03/2018,H,M,R64,3,6012,6284,110.0,12.0,1804,2052,25.67,24.03,183.0,185.0,,1,0,2,0,12,8,0,0,2.0,1.0,59.0,44.0,32.0,8.0,10.0,2.0,4.0,6.0,1.0,66.0,39.0,22.0,15.0,10.0,3.0,7.0,79.0,1,0,2.58,3.1,72.1,46.81,31.0,12.68,11.61,3.29,6.35,6.77,2.97,72.0,43.35,30.32,14.29,11.74,4.03,7.06
166804,05/03/2018,H,M,R128,3,44825,5565,169.0,75.0,1721,1829,17.57,27.7,,193.0,,1,0,2,0,12,8,1,0,11.0,2.0,64.0,35.0,27.0,20.0,10.0,3.0,3.0,2.0,2.0,67.0,31.0,20.0,22.0,10.0,2.0,4.0,99.0,1,0,8.5,2.25,70.25,40.25,28.0,16.5,11.0,4.5,6.75,4.0,2.25,69.0,44.0,31.25,14.5,11.0,3.5,4.75
167414,14/05/2018,C,M,R32,3,4259,6044,28.0,14.0,2034,1996,34.58,25.63,178.0,185.0,,1,0,2,0,12,7,0,0,3.0,1.0,66.0,41.0,30.0,15.0,9.0,8.0,8.0,4.0,3.0,51.0,34.0,25.0,7.0,10.0,0.0,3.0,80.0,1,0,5.6,2.11,76.3,46.07,33.28,16.25,12.07,3.75,5.97,5.9,2.57,77.97,47.93,33.83,15.07,12.17,4.02,6.77
168132,30/07/2018,C,B,F,3,5364,4794,112.0,95.0,1956,1892,29.05,31.89,190.0,188.0,,1,0,2,0,12,4,0,0,3.0,1.0,49.0,36.0,28.0,7.0,8.0,4.0,4.0,4.0,1.0,43.0,28.0,15.0,7.0,8.0,0.0,4.0,68.0,1,0,4.71,3.62,81.22,47.36,32.71,16.8,12.32,4.89,7.95,6.15,2.86,78.11,48.24,34.34,14.63,12.39,4.23,7.17
167888,02/07/2018,G,G,R32,5,4544,5420,10.0,98.0,2065,1836,33.18,28.64,206.0,,,1,0,3,0,18,10,0,0,21.0,3.0,73.0,60.0,50.0,7.0,14.0,0.0,0.0,1.0,2.0,77.0,53.0,34.0,13.0,14.0,0.0,4.0,96.0,0,0,17.94,2.28,88.53,61.02,47.84,15.42,14.32,2.91,4.1,7.73,3.26,88.37,55.3,42.73,19.17,14.16,3.36,4.86
168329,20/08/2018,H,B,R16,3,6407,5805,57.0,118.0,1933,1735,22.52,27.04,,,,1,0,2,0,13,6,0,0,5.0,4.0,63.0,32.0,24.0,16.0,9.0,3.0,4.0,3.0,4.0,69.0,31.0,22.0,14.0,10.0,8.0,13.0,95.0,0,0,6.89,3.68,79.34,46.87,33.6,16.0,12.04,4.38,7.01,4.95,3.18,77.27,47.23,33.72,15.07,12.17,4.51,7.24
166399,03/02/2018,H,D,RR,3,25978,45306,296.0,,1688,1500,19.67,18.67,,,,1,0,2,0,12,4,0,0,6.0,1.0,52.0,35.0,25.0,8.0,8.0,6.0,8.0,3.0,1.0,49.0,33.0,12.0,7.0,8.0,1.0,7.0,53.0,0,0,6.0,1.0,52.0,35.0,25.0,8.0,8.0,6.0,8.0,3.0,1.0,49.0,33.0,12.0,7.0,8.0,1.0,7.0
167666,11/06/2018,G,B,QF,3,3819,5539,2.0,75.0,2436,1901,36.84,28.07,185.0,185.0,,1,0,2,0,12,8,0,0,4.0,0.0,56.0,35.0,29.0,15.0,10.0,2.0,2.0,6.0,1.0,57.0,37.0,24.0,14.0,10.0,4.0,6.0,65.0,0,0,7.79,1.9,77.61,48.09,37.2,16.82,12.82,2.95,4.4,4.81,2.96,83.03,50.24,33.96,16.13,12.53,4.81,8.17
168884,29/10/2018,H,M,R64,3,4259,4894,43.0,47.0,1993,1873,35.04,31.56,178.0,190.0,,1,0,2,1,18,12,0,1,10.0,3.0,89.0,50.0,40.0,20.0,15.0,2.0,4.0,12.0,4.0,109.0,54.0,39.0,21.0,15.0,8.0,13.0,125.0,0,0,5.64,2.13,76.75,46.33,33.47,16.37,12.15,3.77,5.99,5.99,2.63,78.49,48.22,34.09,15.19,12.25,4.05,6.79
167393,14/05/2018,C,M,R64,3,5918,11767,74.0,370.0,1806,1682,26.22,22.34,185.0,,,1,0,2,1,16,14,0,0,2.0,4.0,89.0,62.0,43.0,17.0,15.0,3.0,5.0,5.0,3.0,96.0,54.0,34.0,27.0,15.0,7.0,10.0,120.0,0,0,2.88,3.89,81.75,52.08,34.17,14.51,12.32,4.57,8.05,7.2,3.13,78.71,47.14,33.25,15.77,12.31,4.59,7.46
167010,06/04/2018,G,D,RR,3,26742,52451,906.0,1770.0,1525,1500,19.44,18.4,,,,1,0,2,0,12,4,0,0,8.0,3.0,46.0,25.0,20.0,12.0,8.0,4.0,5.0,4.0,4.0,51.0,33.0,18.0,6.0,8.0,2.0,7.0,50.0,0,0,8.0,3.0,46.0,25.0,20.0,12.0,8.0,4.0,5.0,4.0,4.0,51.0,33.0,18.0,6.0,8.0,2.0,7.0
168500,14/09/2018,H,D,SF,3,5070,4752,55.0,24.0,1842,2022,30.66,32.24,188.0,185.0,,1,0,1,2,19,24,0,0,1.0,5.0,63.0,34.0,23.0,15.0,9.0,2.0,5.0,6.0,0.0,65.0,39.0,31.0,14.0,8.0,4.0,5.0,83.0,1,0,3.61,2.66,79.59,49.13,33.31,15.67,12.18,4.45,7.36,5.52,2.92,79.61,48.28,34.03,15.75,12.29,4.22,7.02
168255,13/08/2018,H,M,R64,3,4920,5438,10.0,33.0,2332,1958,31.23,28.64,188.0,188.0,,1,0,2,0,12,10,1,0,7.0,4.0,72.0,46.0,35.0,11.0,11.0,2.0,4.0,4.0,5.0,93.0,51.0,30.0,20.0,11.0,9.0,12.0,122.0,0,0,5.41,2.27,77.52,50.27,36.85,15.06,12.52,3.43,5.25,4.99,2.82,80.92,48.83,32.4,14.43,12.17,4.91,8.82
167465,21/05/2018,C,B,R32,3,4467,5504,75.0,410.0,1916,1660,33.4,28.13,183.0,,,1,0,2,0,12,6,0,0,2.0,2.0,48.0,34.0,28.0,7.0,9.0,1.0,2.0,2.0,2.0,67.0,39.0,27.0,7.0,9.0,6.0,10.0,82.0,0,0,4.32,2.23,80.83,46.0,31.88,18.02,12.4,4.47,7.41,5.02,2.64,80.28,48.17,33.1,15.2,12.28,4.43,7.74
167070,09/04/2018,C,B,R16,3,5801,6030,56.0,87.0,1839,1818,26.72,25.65,,,,1,0,2,0,12,8,1,0,13.0,2.0,67.0,36.0,28.0,18.0,10.0,5.0,7.0,2.0,0.0,57.0,35.0,23.0,10.0,10.0,3.0,7.0,86.0,0,0,7.35,1.92,81.54,51.31,37.46,15.27,12.69,4.85,7.27,4.65,2.27,79.42,50.81,36.92,15.19,12.77,3.31,5.62
168102,30/07/2018,H,B,QF,3,5216,6064,4.0,301.0,2272,1828,29.85,25.71,198.0,,,1,0,2,0,12,2,0,0,8.0,1.0,34.0,19.0,19.0,9.0,7.0,0.0,0.0,3.0,2.0,56.0,39.0,17.0,7.0,7.0,3.0,8.0,58.0,0,0,7.36,2.32,76.22,48.55,36.08,14.73,12.32,3.26,5.14,7.11,2.75,79.02,47.54,33.34,15.18,12.32,4.33,7.45
167846,02/07/2018,G,G,R128,5,45106,6051,80.0,29.0,1816,1938,19.37,25.75,,,,1,0,3,1,24,20,1,1,8.0,6.0,126.0,67.0,51.0,38.0,24.0,5.0,8.0,8.0,4.0,161.0,100.0,66.0,31.0,22.0,12.0,17.0,178.0,1,0,4.19,3.19,80.41,48.93,32.96,16.44,12.52,4.33,7.63,5.37,3.78,81.81,49.52,35.93,16.26,12.7,4.63,7.11
168564,17/09/2018,H,B,SF,3,5364,4526,65.0,88.0,1991,2120,29.19,33.47,190.0,183.0,,1,0,2,1,17,14,0,0,10.0,4.0,102.0,60.0,48.0,21.0,16.0,4.0,6.0,6.0,0.0,85.0,52.0,37.0,18.0,15.0,1.0,4.0,137.0,0,0,4.73,3.58,81.0,47.24,32.7,16.75,12.31,4.86,7.9,6.13,2.83,77.9,48.1,34.22,14.63,12.37,4.21,7.14
167225,23/04/2018,C,B,R32,3,32068,27835,159.0,182.0,1717,1614,22.95,21.19,,,,1,0,2,1,18,16,1,1,9.0,4.0,101.0,69.0,51.0,21.0,17.0,1.0,3.0,3.0,2.0,118.0,75.0,50.0,29.0,17.0,7.0,10.0,156.0,0,0,7.5,3.0,108.17,68.83,47.67,19.83,15.33,6.5,10.0,3.5,2.5,97.5,63.83,46.83,16.83,15.33,5.33,8.17
167346,07/05/2018,C,M,R64,3,6029,5166,16.0,27.0,2008,1954,25.72,29.85,170.0,183.0,,1,0,2,0,12,4,0,0,1.0,1.0,45.0,22.0,21.0,14.0,8.0,1.0,1.0,0.0,0.0,51.0,36.0,21.0,7.0,8.0,3.0,7.0,68.0,0,0,2.52,2.68,76.99,46.29,30.18,15.48,11.91,4.26,7.72,5.81,3.1,79.38,47.02,31.44,14.92,12.09,4.78,8.6
166976,19/03/2018,H,M,R16,3,4728,26011,8.0,63.0,2094,1909,31.84,20.16,203.0,,,1,0,2,0,12,10,1,0,9.0,4.0,79.0,42.0,33.0,17.0,11.0,7.0,9.0,4.0,1.0,62.0,40.0,27.0,12.0,11.0,3.0,6.0,100.0,0,0,12.28,3.0,80.71,52.13,39.91,15.19,13.06,3.46,5.22,6.0,3.04,82.73,50.45,37.14,17.05,12.92,3.8,5.94
166785,26/02/2018,C,B,R16,3,4546,4789,69.0,35.0,1853,2101,32.84,31.49,188.0,193.0,,1,0,2,1,15,12,0,0,2.0,2.0,96.0,67.0,46.0,16.0,14.0,8.0,9.0,16.0,3.0,73.0,53.0,42.0,8.0,13.0,0.0,2.0,124.0,1,0,5.71,2.41,78.64,49.1,34.67,15.18,12.19,4.07,6.6,7.83,2.66,74.47,46.53,35.34,15.22,12.15,3.14,4.96
167963,16/07/2018,G,B,QF,3,4716,5166,124.0,26.0,1811,1967,32.26,30.05,190.0,183.0,,1,0,2,0,12,4,0,0,6.0,2.0,46.0,20.0,13.0,18.0,8.0,1.0,2.0,0.0,3.0,46.0,28.0,14.0,8.0,8.0,7.0,12.0,62.0,1,0,4.01,2.31,75.35,45.96,31.48,14.49,11.79,4.07,7.15,3.59,2.6,76.13,45.94,31.93,15.52,11.93,4.13,6.89
167647,11/06/2018,G,B,R32,3,5902,6031,46.0,112.0,1921,1755,26.34,25.82,,180.0,,1,0,2,0,12,7,0,0,8.0,4.0,59.0,28.0,26.0,18.0,10.0,5.0,5.0,4.0,2.0,47.0,22.0,19.0,13.0,9.0,0.0,2.0,68.0,0,0,5.4,3.42,83.68,46.91,33.36,19.08,13.08,4.92,7.87,4.0,2.72,85.19,50.28,34.58,17.0,13.08,4.79,8.19
166092,01/01/2018,H,B,R16,3,5763,5349,3.0,128.0,2196,1888,26.63,28.55,188.0,183.0,,1,0,2,1,16,15,1,0,6.0,5.0,113.0,65.0,51.0,22.0,16.0,4.0,7.0,5.0,1.0,101.0,67.0,46.0,18.0,15.0,3.0,6.0,155.0,0,0,7.14,3.24,78.8,48.89,36.58,15.51,12.61,3.6,5.74,5.46,2.89,79.74,49.29,34.78,15.54,12.39,4.35,7.0
167064,09/04/2018,C,B,R32,3,26007,5058,72.0,124.0,1886,1749,20.45,30.28,,175.0,,1,0,2,1,18,14,1,1,5.0,1.0,113.0,64.0,41.0,24.0,16.0,6.0,10.0,4.0,3.0,112.0,63.0,37.0,27.0,16.0,8.0,14.0,159.0,0,0,8.08,2.6,82.73,47.69,34.69,17.61,12.71,4.18,6.73,7.14,4.0,79.4,47.27,35.04,16.48,12.64,4.18,6.62
167728,18/06/2018,G,A,QF,3,5220,5016,6.0,13.0,2168,1984,29.72,30.7,198.0,198.0,,1,0,2,0,12,8,1,0,10.0,2.0,60.0,33.0,30.0,15.0,10.0,0.0,0.0,7.0,1.0,68.0,42.0,32.0,9.0,10.0,3.0,5.0,78.0,0,0,9.03,2.76,79.77,44.85,34.39,18.53,12.8,3.64,5.69,5.42,2.88,83.02,51.12,35.58,15.85,12.64,4.56,7.49
167001,06/04/2018,C,D,RR,3,6347,4533,208.0,98.0,1783,1860,23.49,33.0,,175.0,,1,0,2,1,15,10,0,0,4.0,3.0,80.0,57.0,39.0,12.0,13.0,5.0,7.0,1.0,2.0,86.0,52.0,37.0,11.0,12.0,5.0,10.0,106.0,1,0,6.54,3.54,86.08,52.0,35.92,15.54,13.15,5.0,8.77,4.46,3.08,78.92,48.92,34.0,16.54,13.0,3.15,6.0
