p_fs,p_w1sp,p_w2sp,p_wrp,p_tpw,p_tmw,p_aces_per_game,p_df_per_game,p_bp_won,p_wsp,p_completeness,p_serve_adv,p_number_of_matches_used,o_fs,o_w1sp,o_w2sp,o_wrp,o_tpw,o_tmw,o_aces_per_game,o_df_per_game,o_bp_won,o_wsp,o_completeness,o_serve_adv,direct,o_number_of_matches_used,player_id,opponent_id,tournament_name,date,player_elo_rating,opponent_elo_rating,p_matches
0.5868421052631579,0.5829596412556054,0.4649681528662421,0.6766233766233766,0.6295652173913043,1.0,0.2542372881355932,0.1694915254237288,0.4615384615384616,0.5342105263157895,0.3614593301435407,-0.15178802804451494,6,0.6072418646308696,0.696165191740413,0.4924530350743838,0.6859985543603044,0.6627651273320565,0.4713804713804714,0.28182568050591145,0.18311795435798736,0.5975897920604915,0.6161555849362392,0.4226818405272879,-0.06046779168713734,0.0,297,44494,5303,Barcelona,23/04/2018,1615,1900,1
0.6481689088191329,0.6892476217930239,0.5116834838024429,0.6815806662312214,0.6633269027319684,0.5161290322580645,0.3795620437956204,0.19343065693430656,0.630216587427364,0.6267750373692078,0.42719774754720335,-0.05607107404833223,124,0.5534613990576296,0.7485265225933202,0.497564935064935,0.68284611141754,0.6672359111978531,0.463768115942029,0.5754060324825986,0.2888631090487239,0.5883694412770809,0.6364624864081189,0.4346059339069229,-0.04511817982310251,-1.0,69,5539,5367,Barcelona,23/04/2018,1870,1901,1
0.5258302583025829,0.7435897435897436,0.5145166117928763,0.6808016877637131,0.6656164770055487,0.4945054945054945,0.5140018066847335,0.3017163504968383,0.5924978687127025,0.6349701958558047,0.4322887810182873,-0.04160095360691096,91,0.6079002752145054,0.6617842876165113,0.4880264244426094,0.6765711494627157,0.6488272574616759,0.5064935064935064,0.29008438818565396,0.26054852320675104,0.5932504440497336,0.5936538772867088,0.4016490861388666,-0.08714781047700426,-1.0,77,11549,4296,Barcelona,23/04/2018,1900,1717,0
0.5774956217162872,0.7528430629264594,0.5025906735751295,0.6619686800894855,0.6569440331655315,0.4827586206896552,0.6059782608695652,0.16847826086956522,0.6055045871559633,0.6471103327495622,0.42836677284249547,-0.03318316829865586,29,0.6017316017316018,0.6798561151079137,0.4673913043478261,0.6802935010482181,0.652542372881356,0.4,0.3194444444444444,0.4861111111111111,0.5888888888888889,0.5952380952380952,0.4049366077667965,-0.06673058485139027,0.0,5,26578,44669,Barcelona,23/04/2018,1815,1772,1
0.6610056451420813,0.827898093762387,0.5406127037661608,0.6422659683905358,0.6713166623538545,0.5117647058823529,1.4525284541132402,0.2309465494885463,0.703076923076923,0.7305099683205107,0.4691816922223125,0.040178204678826164,510,0.6432916892992938,0.7015536603901038,0.5295416476320999,0.6903317636416846,0.673848599032091,0.5031446540880503,0.3318454935622317,0.16051502145922747,0.5984360625574977,0.6401955458989679,0.4419473202759856,-0.002070422491567969,1.0,477,3333,3990,Barcelona,23/04/2018,1891,1877,1
0.5706060606060606,0.6707381837493361,0.5236414961185604,0.6750233572095921,0.6521291915243776,0.475,0.3745019920318725,0.2788844621513944,0.571969696969697,0.6075757575757575,0.4101278276379491,-0.1266762109281795,40,0.6402877697841727,0.6741573033707865,0.39,0.7342519685039369,0.6768447837150128,0.0,0.10526315789473684,0.2631578947368421,0.5166666666666667,0.5719424460431655,0.4199498668781511,-0.1030809111664266,0.0,3,6202,6058,Barcelona,23/04/2018,1799,1807,1
0.6500989352680675,0.6881658091166026,0.4871415107041874,0.6814861637870487,0.6603534563653425,0.4927536231884058,0.40988106129917656,0.17779810917962793,0.606474050294275,0.6178271930651088,0.4210406836852613,-0.05813333601320314,276,0.6135729912916649,0.7347409634342446,0.5258658969804618,0.6759605290783121,0.6687529073455407,0.4778156996587031,0.4985179196981945,0.2627324171382377,0.6254180602006689,0.6540259963107546,0.4420957584971878,-0.02746016747629409,-0.5,293,4994,4914,Barcelona,23/04/2018,1886,1948,0
0.5946509036290518,0.6652815122626905,0.5081281377002151,0.6864477906689707,0.6578030711867733,0.4841269841269841,0.2804368776100225,0.13845165435271442,0.5922254109052961,0.6015795338921459,0.4129529419519327,-0.08678746156738126,252,0.6107278481012658,0.6850614021451888,0.4914234615071945,0.6883669954595272,0.66232324290353,0.5393794749403341,0.3373104145601617,0.19332659251769466,0.5843230403800475,0.6096835443037975,0.4196860295735206,-0.0767642463651732,-1.0,419,5055,4716,Barcelona,23/04/2018,1851,1769,0
0.5768019790846733,0.6914903986743347,0.4930251096054205,0.6859335930685585,0.6591989267918743,0.4748858447488584,0.3900445765230312,0.3027488855869242,0.6061973525872443,0.6075002811199821,0.4167048506187887,-0.07677870797813491,219,0.6006726038487887,0.7038880248833592,0.5190268247036806,0.6842789890981169,0.6662736580825318,0.5990338164251208,0.3162324649298597,0.2661322645290581,0.6014732965009209,0.6300678831662203,0.4311422141561717,-0.05586570990233819,-0.3333333333333333,207,5364,5630,Barcelona,23/04/2018,1873,1908,1
0.569620253164557,0.6444444444444445,0.3235294117647059,0.6944444444444444,0.6278026905829597,1.0,0.0,0.5833333333333334,0.5,0.5063291139240507,0.3516174402250352,-0.16944603664476487,1,0.6502696399941701,0.6838507228510591,0.5230256303396541,0.6757751505688155,0.6595027080256032,0.4742857142857143,0.3156908665105386,0.1578454332552693,0.6051350154935813,0.6276053053490744,0.4241200697200582,-0.06683913909536998,0.0,175,23913,5571,Barcelona,23/04/2018,1697,1835,0
0.5787911954274596,0.6966844560238685,0.4890864995957963,0.6904721590634222,0.6634948586014426,0.4912959381044487,0.3038034865293185,0.33486529318542,0.5926892950391645,0.6092423689650979,0.4206648938922452,-0.0723279690937898,517,0.6053436129203775,0.6809398331137462,0.4914112495789828,0.6815703380588877,0.6560036044154088,0.4946236559139785,0.31070496083550914,0.2254134029590949,0.5932977913175933,0.606141167087598,0.4131278401633029,-0.08433099197582418,0.0,93,4198,5209,Barcelona,23/04/2018,1834,1869,1
0.6068376068376068,0.6765980498374865,0.5016722408026756,0.6921280853902602,0.6637530427085638,0.4390243902439024,0.289760348583878,0.29411764705882354,0.575139146567718,0.6078238001314925,0.4206919230396421,-0.060977828026055676,41,0.5581011124573191,0.7213341227550819,0.4680957128614158,0.6688016281575482,0.6478960636028699,0.5420560747663551,0.5744525547445255,0.4058394160583942,0.6225654801880457,0.6094283511399934,0.4075866734877976,-0.08269973425026678,0.0,107,6134,4887,Barcelona,23/04/2018,1800,1691,1
0.5788322941128836,0.7176832680470061,0.5090367237069794,0.6982053207890264,0.6757690060032938,0.4887459807073955,0.4396260711503506,0.2931706050376526,0.6002956081081081,0.6298080816260425,0.4397353536672324,-0.04686337775569727,311,0.5846344925479063,0.7229135053110773,0.4754378470739,0.6766714593817398,0.6576592698639943,0.4927536231884058,0.5454545454545454,0.23705408515535095,0.6262939958592133,0.6201206529453512,0.4196179472212882,-0.07808466784367518,0.0,69,5663,4893,Australian Open,15/01/2018,2165,1734,1
0.6492403932082216,0.6459050240880936,0.4828025477707006,0.6787588409765001,0.6483159643558375,0.5370370370370371,0.23837209302325585,0.2311046511627907,0.5909090909090909,0.5886952636282394,0.39958211482865896,-0.09600611825895587,54,0.643897209897865,0.7003792082870884,0.4942720963291245,0.6847013818871953,0.6655151593138467,0.5082742316784871,0.4912547528517111,0.26577946768060834,0.5981500513874615,0.6269838906589644,0.4292967363552031,-0.05177495031753565,0.0,423,6107,3898,Australian Open,15/01/2018,1763,1932,0
0.5779648214093018,0.707057505601195,0.5026847353617999,0.6688437871100076,0.6528262512143346,0.4553571428571429,0.423859649122807,0.19087719298245612,0.632554945054945,0.6208050070141362,0.4152215719481897,-0.06388586639116313,112,0.6199121637518626,0.6920741349864001,0.506138450428144,0.6846908734052993,0.6635797624653377,0.5232558139534884,0.3641154328732748,0.14504391468005018,0.5907685512367491,0.6214022429613364,0.4254684444692095,-0.04744154414867119,0.0,344,5528,4252,Australian Open,15/01/2018,1707,1886,1
0.6221993965461899,0.7063557573256294,0.5119796091758708,0.6607577807848444,0.6511509404701243,0.492462311557789,0.4726594863297432,0.200082850041425,0.6234835355285961,0.6329203312576235,0.41820703349539584,-0.06365531891958409,199,0.5872599921630094,0.6735059844030193,0.4786684863229098,0.6965756501772076,0.6616431334942627,0.4619883040935672,0.25943852855759925,0.3323652791222975,0.5700197238658777,0.5930887539184954,0.4131311843735658,-0.06766902686634901,-1.0,513,4546,4921,Australian Open,15/01/2018,1870,2033,0
0.5872599921630094,0.6735059844030193,0.4786684863229098,0.6965756501772076,0.6616431334942627,0.4619883040935672,0.25943852855759925,0.3323652791222975,0.5700197238658777,0.5930887539184954,0.4131311843735658,-0.07575503319151222,513,0.5779648214093018,0.707057505601195,0.5026847353617999,0.6688437871100076,0.6528262512143346,0.4553571428571429,0.423859649122807,0.19087719298245612,0.632554945054945,0.6208050070141362,0.4152215719481897,-0.07577064316307136,0.0,112,4921,5528,Australian Open,15/01/2018,2041,1754,1
0.5891881082522329,0.7090168571105329,0.5015414570825897,0.6685270895725565,0.6534042265579236,0.4702702702702703,0.4888983774551665,0.20239111870196413,0.5989826197541331,0.6237834955339288,0.4170161647926932,-0.058406883176408964,185,0.6129666011787819,0.6506410256410257,0.5380710659898477,0.6821903787103377,0.6564602960969045,0.4814814814814815,0.1949685534591195,0.22641509433962265,0.5761772853185596,0.6070726915520628,0.4141391493546058,-0.06145439802049368,0.0,27,5034,6030,Australian Open,15/01/2018,1825,1795,0
0.6482774149966224,0.6922542549496353,0.5019206145966709,0.666388557806913,0.6521705245109499,0.4423076923076923,0.34048640915593703,0.21030042918454936,0.5971428571428572,0.6253096149515875,0.4166991724903845,-0.016949799274353916,52,0.6767241379310345,0.6496815286624203,0.44,0.6422594142259415,0.6225352112676056,0.3333333333333333,0.16216216216216214,0.2432432432432433,0.6216216216216216,0.5818965517241379,0.3737285384504401,-0.08449200608277507,0.0,3,6315,5486,Davis Cup G1,02/02/2018,1763,1637,0
0.5647058823529412,0.7375,0.4918918918918919,0.6945169712793734,0.6717044500419815,0.5,0.3692307692307693,0.2923076923076923,0.6153846153846154,0.6305882352941177,0.43795423130087546,-0.09210084033613443,4,0.6197718631178707,0.6257668711656442,0.46,0.7226890756302521,0.6657645466847091,1.0,0.2564102564102564,0.15384615384615385,0.53125,0.5627376425855514,0.4066843467424993,-0.13177932869382206,0.0,2,3499,11777,Davis Cup G1,02/02/2018,1733,1595,1
0.5465994962216625,0.7096774193548387,0.5,0.7052139037433155,0.6737991266375546,0.5,0.459016393442623,0.2295081967213115,0.4964028776978418,0.6146095717884131,0.4334312153989143,-0.05097484379600248,10,0.6384180790960452,0.6460176991150443,0.5,0.6655844155844156,0.6391752577319587,1.0,0.28,0.28,0.5416666666666666,0.5932203389830508,0.3948382126348228,-0.11199356476026467,0.0,2,44525,22389,Davis Cup G1,02/02/2018,1740,1573,1
0.6028857641760867,0.6660823170731708,0.5062485535755612,0.6915265788278055,0.6621112158341188,0.5053763440860215,0.19022379269729087,0.23763250883392226,0.5791478219471554,0.6026100542229574,0.41672086916404016,-0.05055450273906792,279,0.6388140161725068,0.7468354430379747,0.5223880597014925,0.6531645569620254,0.657192075796727,0.25,0.7419354838709677,0.1935483870967742,0.5555555555555556,0.6657681940700808,0.434856187519192,-0.02575838475772474,0.0,4,4533,5693,Davis Cup G1,02/02/2018,1835,1690,1
0.5465994962216625,0.7096774193548387,0.5,0.7052139037433155,0.6737991266375546,0.5,0.459016393442623,0.2295081967213115,0.4964028776978418,0.6146095717884131,0.4334312153989143,-0.07691700703939243,10,0.6028857641760867,0.6660823170731708,0.5062485535755612,0.6915265788278055,0.6621112158341188,0.5053763440860215,0.19022379269729087,0.23763250883392226,0.5791478219471554,0.6026100542229574,0.41672086916404016,-0.10260384952035806,0.0,279,44525,4533,Davis Cup G1,02/02/2018,1750,1842,0
0.5165694831769947,0.7379934095211386,0.4641144740785136,0.6905174959397609,0.6618497463170121,0.496969696969697,0.6547647768395657,0.34644149577804584,0.5968247745981968,0.6055919742131759,0.4181718535948985,-0.07528980304264721,330,0.6519670362013146,0.6879843503122414,0.4872445384073291,0.6808817772558231,0.6599954291684351,0.5019011406844106,0.4097995545657016,0.17944638880050906,0.6055149127743388,0.6181202786225841,0.4208668338664097,-0.07239721731717674,-1.0,263,5324,4994,Montpellier,05/02/2018,1906,1896,1
0.6479602849125836,0.6922051965356429,0.5021459227467812,0.6673525377229081,0.6527912712054406,0.4259259259259259,0.3429752066115703,0.21074380165289253,0.5961272475795297,0.6252967839412907,0.4172933955931934,-0.06723349869666351,54,0.6290523690773068,0.7338031787982234,0.5043884220354808,0.6925302826379542,0.6782015279161759,0.5220588235294118,0.6808913486746286,0.27264782988639674,0.6072519590915129,0.6487023182783782,0.4492459998252214,-0.018650219444529936,-1.0,544,6315,4789,Quito,05/02/2018,1779,2111,1
0.6029159519725558,0.6664295874822189,0.4967602591792656,0.6928855501546619,0.6609798775153106,0.3870967741935484,0.31213872832369943,0.2832369942196532,0.5658536585365853,0.5990566037735849,0.4150776644794437,-0.06277751625338747,31,0.6196741854636592,0.7168857431749242,0.5255354200988468,0.6618341200269724,0.6556334940815431,0.7058823529411765,0.654320987654321,0.2139917695473251,0.6488888888888888,0.6441102756892231,0.4262941575111076,-0.048775274465438834,0.0,17,6134,11769,Quito,05/02/2018,1773,1747,1
0.6503105590062112,0.6361031518624641,0.4813499111900533,0.7070930968967701,0.6648489932885906,0.5,0.2058823529411765,0.21008403361344535,0.5849582172701949,0.5819875776397515,0.4115193986287413,-0.12049176120322368,20,0.6138613861386139,0.5645161290322581,0.4358974358974359,0.7024793388429752,0.6472303206997084,1.0,0.29411764705882354,0.29411764705882354,0.5,0.5148514851485149,0.36167253088945256,-0.19224161174825527,0.0,1,5403,44669,Quito,05/02/2018,1853,1794,1
0.6171603752677846,0.6768807229636723,0.5165460684997588,0.6882930067866627,0.664050776156855,0.470414201183432,0.29279497098646035,0.21615087040618955,0.6045565500406835,0.6154982640171383,0.4236431508123273,-0.051854273705769886,338,0.6479602849125836,0.6922051965356429,0.5021459227467812,0.6673525377229081,0.6527912712054406,0.4259259259259259,0.3429752066115703,0.21074380165289253,0.5961272475795297,0.6252967839412907,0.4172933955931934,-0.06299622284537199,1.0,54,5070,6315,Quito,05/02/2018,1949,1806,1
0.6503105590062112,0.6361031518624641,0.4813499111900533,0.7070930968967701,0.6648489932885906,0.5,0.2058823529411765,0.21008403361344535,0.5849582172701949,0.5819875776397515,0.4115193986287413,-0.1108979725149104,20,0.6029159519725558,0.6664295874822189,0.4967602591792656,0.6928855501546619,0.6609798775153106,0.3870967741935484,0.31213872832369943,0.2832369942196532,0.5658536585365853,0.5990566037735849,0.4150776644794437,-0.1080364931231852,0.0,31,5403,6134,Quito,05/02/2018,1862,1788,0
0.6029159519725558,0.6664295874822189,0.4967602591792656,0.6928855501546619,0.6609798775153106,0.3870967741935484,0.31213872832369943,0.2832369942196532,0.5658536585365853,0.5990566037735849,0.4150776644794437,-0.08923640301307778,31,0.6171603752677846,0.6768807229636723,0.5165460684997588,0.6882930067866627,0.664050776156855,0.470414201183432,0.29279497098646035,0.21615087040618955,0.6045565500406835,0.6154982640171383,0.4236431508123273,-0.07738728613752366,-1.0,338,6134,5070,Quito,05/02/2018,1807,1955,1
0.6102635228848821,0.6795454545454546,0.398576512455516,0.6799100449775113,0.6413625304136253,0.5,0.5151515151515151,0.6464646464646465,0.6319444444444444,0.5700416088765603,0.387577015930315,-0.10942811236663096,6,0.5692345197464651,0.7401855817273376,0.4876438407847576,0.6794697212431913,0.6635992917315019,0.5189873417721519,0.6582733812949639,0.2312435765673176,0.5890748031496063,0.6313993174061433,0.42901671819109344,-0.048510727571367984,0.0,158,27835,5370,Davis Cup G2,03/02/2018,1559,1877,0
0.6395051194539251,0.6877918612408273,0.4781065088757396,0.6780973451327433,0.6555944055944056,0.5185185185185185,0.3623188405797101,0.2898550724637681,0.6361386138613861,0.6122013651877134,0.4151321204204295,-0.06534432671829182,27,0.5802469135802469,0.6723404255319149,0.5,0.6775456919060052,0.6507258753202391,0.75,0.26229508196721313,0.16393442622950818,0.5797101449275363,0.6,0.4065274151436031,-0.07809734513274336,0.0,4,5629,11766,Davis Cup G2,03/02/2018,1704,1648,0
0.6425855513307985,0.621301775147929,0.39361702127659576,0.7014925373134329,0.637593984962406,0.5,0.3428571428571429,0.3142857142857143,0.640625,0.5399239543726235,0.3787526247091538,-0.18007604562737645,2,0.646551724137931,0.7066666666666667,0.4878048780487805,0.72,0.6867088607594937,1.0,0.17647058823529413,0.4705882352941176,0.5,0.6293103448275862,0.453103448275862,-0.07218219248584667,0.0,1,34670,26946,Davis Cup G2,03/02/2018,1581,1683,1
0.6051282051282051,0.7118644067796609,0.4675324675324675,0.7405405405405405,0.6973451327433628,0.0,0.7096774193548387,0.16129032258064516,0.5121951219512195,0.6153846153846154,0.4557172557172557,-0.058865468875580085,2,0.5349341471249598,0.7144572886953909,0.4897254360214126,0.6742500842601955,0.652122250469769,0.5067567567567568,0.36,0.2618666666666667,0.6345363179534034,0.6099421779633794,0.4112535648856557,-0.13059836257716118,0.0,148,5341,4291,Davis Cup G2,03/02/2018,1642,1788,0
0.6260869565217392,0.625,0.5232558139534884,0.7088607594936709,0.6690340909090909,0.0,0.5555555555555556,0.2222222222222222,0.5652173913043478,0.5869565217391304,0.4160704457897633,-0.08377518557794282,2,0.5845360824742268,0.6331569664902998,0.4540942928039702,0.6707317073170732,0.631578947368421,0.5,0.30935251798561153,0.28776978417266186,0.5466666666666666,0.5587628865979382,0.3747799849132512,-0.15009787289573273,0.0,10,5614,17199,Davis Cup G2,03/02/2018,1624,1525,1
0.6490486257928119,0.6123778501628665,0.42168674698795183,0.7092760180995475,0.6521739130434783,0.6,0.0958904109589041,0.1917808219178082,0.5132743362831859,0.5454545454545455,0.3868778280542987,-0.12006269592476483,5,0.6746987951807228,0.6785714285714286,0.4814814814814815,0.6655172413793103,0.6469298245614035,0.0,0.15384615384615385,0.19230769230769232,0.45,0.6144578313253012,0.408932280847528,-0.09481818677424636,0.0,2,6161,8725,Davis Cup G2,03/02/2018,1727,1655,1
0.6455508768682615,0.6637517023869257,0.4861618798955614,0.6940630882960649,0.6631373812702358,0.519434628975265,0.2783443311337733,0.20965806838632275,0.5859213250517599,0.6008051455277406,0.4169966747691504,-0.08969872564746417,283,0.5783869844270859,0.6967741935483871,0.4898513098890725,0.6905038711752047,0.6636156362554935,0.493069306930693,0.3042139384116694,0.3329011345218801,0.5933537968770852,0.6095328125777402,0.4208847666932401,-0.08453027571832482,-1.0,505,4122,4198,Buenos Aires,12/02/2018,1795,1817,0
0.6008625759654971,0.7038607939097336,0.5204649639816634,0.6836535964684497,0.6660666652208801,0.5939086294416244,0.3176668065463701,0.26353336130927396,0.6023210831721469,0.6306606547735738,0.4311534247871011,-0.05383852549030321,197,0.6195076347771892,0.6919014084507042,0.5056306306306306,0.684499180263877,0.6633120091537942,0.5231213872832371,0.3647704590818363,0.14595808383233533,0.5918054338299737,0.6210267996260518,0.4250923352659314,-0.06262679684239791,1.0,346,5630,4252,Buenos Aires,12/02/2018,1883,1852,1
0.5230330207908683,0.6952455183164459,0.5025641025641026,0.6859342915811089,0.6582684692066093,0.4677419354838709,0.3617021276595745,0.2393617021276596,0.5746606334841629,0.6033428454953118,0.4138535473053571,-0.08986428145346326,62,0.6058608058608058,0.6813784764207981,0.5055762081784386,0.6932071269487751,0.6659275683665927,0.3888888888888889,0.3041362530413625,0.29683698296836986,0.5753138075313807,0.6120879120879121,0.42430370297853603,-0.07384637949319672,0.0,36,5658,6134,Buenos Aires,12/02/2018,1792,1829,1
0.5693165293262239,0.7400312189584219,0.4882761208028513,0.6795536070147469,0.6637130351233053,0.5157232704402516,0.6555952989269289,0.23096576392437404,0.5891283055827621,0.6316044595249637,0.4292090886767888,-0.043797545453842734,159,0.6376580172987358,0.7137938230383973,0.5113845023870731,0.6754020049788064,0.6636652068996336,0.456989247311828,0.5421276595744681,0.2974468085106383,0.6146483562213899,0.6404524284763806,0.4325628542864931,-0.039101178538366255,-1.0,186,5370,6196,Buenos Aires,12/02/2018,1886,1887,1
0.5714285714285714,0.6875,0.5277777777777778,0.68,0.6619718309859155,0.0,0.3333333333333333,0.2,0.5,0.6190476190476191,0.420952380952381,-0.0669774135967327,1,0.5805898158039559,0.7061053805408419,0.5124266748996604,0.6860250326443518,0.6658625879238758,0.5236842105263158,0.4815970056144729,0.255978373882304,0.6015928875717725,0.6248745589330226,0.4286795896906517,-0.05512544106697748,0.0,380,6384,5057,Buenos Aires,12/02/2018,1658,1819,0
0.558050752301819,0.7231388329979879,0.4702743902439024,0.6689823278488727,0.6487201769631853,0.5384615384615384,0.5774962742175856,0.4076005961251863,0.6268861454046639,0.6113855827532001,0.4090061503634754,-0.09613222905582453,104,0.6031102096010819,0.648542600896861,0.5059625212947189,0.7075178118090246,0.6698019528879572,0.4866666666666667,0.2108137629710541,0.2206444565811032,0.5507593924860112,0.5919540229885057,0.4188180150363767,-0.07702830486036694,-1.0,150,4887,6029,Buenos Aires,12/02/2018,1719,2022,0
0.6289217039286042,0.7340818491021468,0.5042459554949482,0.6924314540457196,0.6781648092165622,0.521978021978022,0.68059181897302,0.274731650710763,0.6072563559322034,0.6487947373263411,0.449245883344089,-0.034906011213594816,546,0.6038085053878424,0.7133029085212179,0.5167652859960552,0.6837007485399358,0.6676126237284418,0.467948717948718,0.4873617693522907,0.2235387045813586,0.6050110537951363,0.6354363741054536,0.4344483246254013,-0.05699507994026597,0.5,312,4789,4654,Buenos Aires,12/02/2018,2095,1921,1
0.6106377485153628,0.6714587737843551,0.4840848806366048,0.6738157894736843,0.648391876579796,0.4693877551020408,0.3524451939291737,0.3372681281618887,0.6161764705882353,0.5985024528789052,0.4032804027885361,-0.07685262750192823,49,0.6509405107814651,0.6870668389521908,0.5231106243154436,0.6753550803808335,0.6599751976437762,0.4819277108433735,0.3207269155206287,0.16011787819253434,0.6059322033898306,0.6298363664168833,0.4253631898682464,-0.04397942305680092,0.0,166,5476,5571,Buenos Aires,12/02/2018,1664,1834,0
